gp_code,extract_date,total_list,female_total,a0_14,a15_44,a45_64,a65_74,a75_84,a85plus,pct_0_14,pct_15_44,pct_45_64,pct_65_74,pct_75_84,pct_85plus,pct_female,pct_65plus
E82074,2026-07-01,23099,11591,3680,9992,5781,1843,1256,547,15.931,43.257,25.027,7.979,5.437,2.368,50.18,15.784
E82075,2026-07-01,12484,6305,2102,4473,3486,1101,901,421,16.838,35.83,27.924,8.819,7.217,3.372,50.505,19.409
E82077,2026-07-01,12461,6183,2026,4174,3894,1089,867,411,16.259,33.497,31.249,8.739,6.958,3.298,49.619,18.995
E82078,2026-07-01,10182,5383,1691,4063,2543,922,701,262,16.608,39.904,24.975,9.055,6.885,2.573,52.868,18.513
E82079,2026-07-01,8924,4533,1635,3530,2338,736,465,220,18.321,39.556,26.199,8.247,5.211,2.465,50.796,15.923
E82081,2026-07-01,13623,7028,2197,4590,3809,1471,1099,457,16.127,33.693,27.96,10.798,8.067,3.355,51.589,22.22
E82082,2026-07-01,18337,9468,2749,6344,4988,1986,1628,642,14.992,34.597,27.202,10.831,8.878,3.501,51.633,23.21
E82083,2026-07-01,10231,5284,1559,3672,2898,1050,755,297,15.238,35.891,28.326,10.263,7.38,2.903,51.647,20.545
E82084,2026-07-01,13534,6779,2326,4870,4060,1131,798,349,17.186,35.983,29.999,8.357,5.896,2.579,50.089,16.832
E82085,2026-07-01,18599,9282,2899,6484,5270,1944,1453,549,15.587,34.862,28.335,10.452,7.812,2.952,49.906,21.216
E82086,2026-07-01,24388,12122,4130,10522,6161,1881,1237,457,16.935,43.144,25.262,7.713,5.072,1.874,49.705,14.659
E82088,2026-07-01,10176,5182,1540,4087,2597,851,805,296,15.134,40.163,25.521,8.363,7.911,2.909,50.924,19.182
E82090,2026-07-01,9895,4936,1487,3237,2759,1136,900,376,15.028,32.713,27.883,11.481,9.096,3.8,49.884,24.376
E82091,2026-07-01,15997,7965,2773,6099,4114,1539,1008,464,17.335,38.126,25.717,9.621,6.301,2.901,49.791,18.822
E82092,2026-07-01,16759,8609,2654,6418,4505,1511,1156,515,15.836,38.296,26.881,9.016,6.898,3.073,51.369,18.987
E82093,2026-07-01,13665,6722,2410,5658,3373,1205,731,288,17.636,41.405,24.683,8.818,5.349,2.108,49.191,16.275
E82094,2026-07-01,12693,6495,2230,4330,3661,1141,918,413,17.569,34.113,28.843,8.989,7.232,3.254,51.17,19.475
