period,prac,patients,gp_fte,gp_fte_fq,nurse_fte,dpc_fte,admin_fte,gp_exrl_fte,nurses_fte,date,gp_fte_fq_per10k
202509,J81010,10723.0,7.1000000001,,4.1266666667,3.9466666667,17.6999411631,,,2025-09-30,
202512,J81010,10715.0,6.2333333334,,4.1266666667,4.3466666667,16.8747208791,,,2025-12-31,
202603,J81010,10657.0,5.1666666667,,4.1266666667,4.3466666667,16.8752318311,,,2026-03-31,
201803,J81011,8022.0,9.333333333,9.333333333,1.84,1.64,8.213333333,,,2018-03-31,11.634671320119672
201806,J81011,8023.0,9.333333333,9.333333333,1.84,1.64,7.066666667,,,2018-06-30,11.633221155428146
201809,J81011,8077.0,9.333333333,9.333333333,1.84,1.64,8.053333333,,,2018-09-30,11.555445503280922
201812,J81011,8005.0,9.333333333,9.333333333,1.84,1.64,8.053333333,,,2018-12-31,11.659379554028733
201903,J81011,7979.0,10.93333333,9.866666667,1.84,1.64,8.453333333,,,2019-03-31,12.365793541797219
201906,J81011,7981.0,10.93333333,,,1.64,7.066666667,9.866666667,1.84,2019-06-30,
201909,J81011,7963.0,10.93333333,9.866666667,1.84,1.64,7.733333334,,,2019-09-30,12.390640043953285
201912,J81011,7918.0,10.93333333,,,1.64,8.533333334,9.866666667,1.84,2019-12-31,
202006,J81011,7961.0,10.93333333,,,1.64,9.2,9.866666667,1.44,2020-06-30,
202009,J81011,7963.0,9.866666667,,,1.64,9.2,9.866666667,0.666666667,2020-09-30,
202012,J81011,7985.0,10.53333333,,,1.64,9.882004112,10.53333333,0.666666667,2020-12-31,
202103,J81011,7971.0,11.6,,,1.64,10.86710261,10.53333333,0.666666667,2021-03-31,
202106,J81011,7994.0,11.6,,,1.64,10.19918312,,1.52,2021-06-30,
202109,J81011,8023.0,11.06666667,,,1.64,9.535105791,,1.52,2021-09-30,
202112,J81011,8030.0,11.52,,,1.64,9.937308148,,0.666666667,2021-12-31,
202203,J81011,8037.0,10.45333333,,,1.64,9.938765094,,0.666666667,2022-03-31,
202206,J81011,8087.0,10.45333333,,,1.64,11.04,,0.666666667,2022-06-30,
202209,J81011,8122.0,11.52,,,1.64,9.386666667,,0.666666667,2022-09-30,
202212,J81011,8103.0,11.52,,,1.306666667,10.98666667,,1.977089871,2022-12-31,
202303,J81011,8142.0,10.05333333,,,2.053333333,11.25333333,,1.739743107,2023-03-31,
202306,J81011,8135.0,10.05333333,,,1.6,11.30666667,,1.741442933,2023-06-30,
202309,J81011,8174.0,10.98666667,,,1.771935776,10.90666667,,2.743777333,2023-09-30,
202312,J81011,8187.0,10.98666667,,,1.626666667,11.30666667,,2.746125774,2023-12-31,
202403,J81011,8196.0,10.98666667,,,2.973333333,11.70666667,,2.746511385,2024-03-31,
202406,J81011,8166.0,9.36,,,2.973333333,12.24,,2.895815302,2024-06-30,
202409,J81011,8162.0,8.426666667,,,3.053333333,12.24,,1.683524248,2024-09-30,
202412,J81011,8151.0,9.226666667,,,2.626666667,12.24,,1.377736409,2024-12-31,
202503,J81011,8118.0,9.226666667,,,2.866666667,11.25333333,,1.379290639,2025-03-31,
