gp_code,partner_fte,salaried_fte,locum_fte,registrar_fte,foundation_other_fte,nurse_fte,dpc_fte,admin_fte
A88013,3.690133333,4.268,1.946666667,3.2,0.0,7.093333333,3.0,19.42
A88014,1.0,0.0,0.0,0.0,0.0,0.88,1.0,2.546666667
A88015,0.0,2.000266667,0.0,0.0,0.0,3.0,3.746666667,12.01333333
A88016,0.890133333,3.015466667,0.0,0.853333333,0.0,2.72,1.84,11.67333333
A88022,2.693333333,0.957866667,0.0,1.813333334,1.066666667,3.306666667,2.453333333,19.68
A88023,1.973333333,0.0,0.0,0.0,0.0,1.28,0.32,5.426666667
A88025,2.26,0.0,0.0,0.0,0.0,3.08,0.906666667,6.493333333
A88601,1.6,0.0,0.0,0.0,0.0,2.0,2.96,7.48
A88608,1.000266667,1.0,0.0,1.066666667,0.0,1.226666667,0.64,10.01333333
A88613,1.66,0.0,0.0,0.0,0.0,1.186666667,0.8,6.506666667
A89001,4.270133333,2.0,0.0,2.133333333,0.0,5.28,7.151403254,11.77333333
A89002,1.0,1.2,0.0,0.0,0.0,2.4,0.0,5.786666667
A89004,3.7866666669999995,1.573333333,0.0,3.840000001,0.0,3.0,2.426666667,15.30666667
A89005,2.4656,0.0,0.0,2.133333334,0.0,1.973333333,1.666666667,7.36
A89006,0.661066667,2.426666667,0.0,0.0,0.0,3.533333333,2.266666667,12.04
A89007,2.0,0.9912,0.0,0.0,2.133333333,2.813333333,1.746666667,9.8568
A89008,2.2962666670000003,0.0,0.0,0.0,0.0,0.96,0.906666667,4.481333333
A89009,3.632,0.64,0.0,0.853333333,0.0,2.053333333,2.506666667,11.29333333
A89010,3.96,1.2,0.0,1.066666667,0.0,6.76,4.426666667,17.5
A89011,0.890133333,0.213333333,0.0,3.2,0.0,1.666666667,1.2,8.373333333
A89012,2.250133333,0.453333333,0.0,3.2,1.066666667,2.106666667,0.56,13.06666667
A89013,0.613333333,1.0,0.0,0.0,0.0,1.613333333,0.72,6.586666667
A89015,2.5423999999999998,1.322133333,0.053333333,1.066666667,0.0,3.613333333,4.546666667,13.33333333
A89016,4.670133333,2.793263421,0.0,2.986666666,0.0,2.826666667,0.6,11.12
A89017,4.695466667,0.0,0.0,1.066666667,1.066666667,3.146666667,2.44,13.96666667
A89018,1.340266667,0.78,0.0,0.0,0.0,2.0,0.666666667,5.76
A89019,2.406933333,2.5528,0.0,6.826666667,3.2,6.746666667,4.72,14.0
A89020,3.289866667,0.986666667,0.0,1.493333333,0.0,4.306666667,1.973333333,13.54666667
A89021,2.110666667,2.0,0.0,1.066666667,0.0,3.7776,2.6,12.74666667
A89022,5.333333334000001,0.666666667,0.0,0.0,0.0,5.413333333,2.36,17.33333333
A89023,4.312533333,0.0,0.0,0.0,0.0,2.453333333,0.646666667,11.8
A89024,0.98,2.4,0.0,2.133333333,0.0,2.506666667,0.986666667,8.413333334
A89025,0.0,3.293333333,0.0,1.066666667,0.0,4.506666667,4.64,19.38666667
A89026,2.590133333,0.0,0.0,0.853333333,0.0,2.613333333,2.4,7.306666667
A89027,1.78,2.76,0.0,0.0,0.0,2.0,2.0,8.08
A89028,3.733333333,0.650133333,0.0,1.066666667,1.066666667,2.533333333,2.0,12.61333333
A89030,1.973333333,0.92,0.0,1.066666667,0.0,3.88,2.346666667,12.17333333
A89031,1.066666667,2.426666667,0.693333333,0.853333333,0.0,2.853333333,0.96,9.406666667
A89032,0.0,3.0,0.0,1.066666667,0.0,3.493333333,0.0,11.12
A89034,0.98,0.013333333,0.0,0.0,0.0,2.48,1.44,5.093333333
A89035,2.0,1.7776,0.0,1.066666667,0.0,5.24,1.333333333,8.36
A89036,2.213333333,0.0,0.0,0.0,0.0,0.32,0.533333333,3.973333333
A89040,1.670133333,0.222133333,0.0,0.0,0.0,1.626666667,1.28,11.49333333
A89041,2.733333333,0.506666667,0.0,0.0,0.0,4.466666667,2.853333333,10.50666667
A89614,0.890133333,1.890133333,0.0,1.066666667,0.0,0.0,1.8,9.64
A89616,1.0,0.266666667,0.0,0.0,0.0,0.72,0.0,4.891682348
A89617,1.0,0.906666667,0.444533333,0.0,0.0,0.0,0.8,7.48
A89623,1.0,0.533333333,0.0,0.0,0.0,1.0,0.0,3.28
B81003,3.133333333,0.0,0.0,1.066666667,0.0,5.186666667,3.986666667,13.74666667
B81004,6.9304,0.0,0.0,1.92,0.0,3.932645625,10.66307661,19.18
B81005,5.64,2.066666667,0.0,1.066666667,0.0,8.773333333,13.15140325,21.4712
B81006,0.0,6.386666667,0.0,2.56,0.0,8.84,7.608533333,22.74
B81007,3.644266667,1.722133333,0.0,1.28,0.0,1.866666667,9.746936765,17.14666667
B81008,9.6,0.8,0.0,6.4,4.266666667,7.32,6.28,40.25333333
B81009,0.0,4.413333333,0.0,0.0,0.0,3.8,6.106666667,16.84
B81011,3.04,0.0,0.0,0.0,3.2,2.0,3.306666667,11.25333333
B81012,0.986666667,0.0,0.0,0.0,0.0,0.48,0.32,3.28
B81013,0.0,0.0,0.0,0.0,0.0,1.933333333,0.68,11.4
B81015,3.973333333,0.906666667,0.0,4.906666667,0.0,6.44,0.48,22.14666667
B81016,2.706666667,3.129066667,0.0,0.0,0.0,4.973333333,5.333333333,14.58666667
B81017,0.0,4.8266666670000005,1.64,0.853333333,0.0,12.25333333,7.906666667,27.73333333
B81018,1.92,0.64,0.0,0.0,0.0,5.813333333,1.386666667,8.133333333
B81020,2.653333333,1.853333333,0.0,0.853333333,1.066666667,1.426666667,3.586666667,14.02
B81022,4.093333333,2.166666667,0.426666667,2.133333333,0.0,6.546666667,1.226666667,24.84712632
B81024,2.133333333,2.666666667,0.0,1.92,0.0,2.466666667,0.746666667,9.613333333
B81025,14.76,7.253333333,0.0,9.6,0.0,12.41333333,27.11093333,53.63779857
B81026,6.2272,1.0,0.0,4.053333332999999,1.066666667,3.445957305,5.066666667,24.99861568
B81027,1.7,0.554666667,0.0,4.053333332999999,0.0,1.6,1.213333333,9.733333333
B81029,4.933333333,0.64,0.0,5.546666667,0.0,3.0,4.026666667,13.47333333
B81030,1.647733333,4.321866667,0.0,4.053333334,0.0,9.826666667,4.386666667,30.27306667
B81031,6.8754666669999995,2.466666667,0.0,6.613333333,1.066666667,4.346666667,7.093333333,31.82
B81032,0.933333333,0.0,0.0,0.0,0.0,0.533333333,0.0,4.16
B81034,5.066666667,2.058666667,0.0,0.0,0.0,5.306666667,4.08,23.12666667
B81035,3.253333333,0.0,0.0,0.853333333,0.0,1.253333333,1.706666667,10.35333333
B81036,6.273333333,2.873333333,0.250666667,1.6,0.0,4.52,7.246666667,25.29333333
B81037,2.006933333,3.893333333,0.0,2.24,2.133333333,4.373333333,12.6,20.30666667
B81038,2.900533333,0.0,0.0,0.0,1.173333333,1.546666667,0.96,8.533333333
B81039,8.248266667,7.4968,0.666666667,5.973333333,1.066666667,15.45333333,39.5132042,52.1184
B81040,3.2,1.6,0.0,2.133333333,0.0,4.36,1.06,21.89333333
B81041,2.48,0.0,0.0,2.56,0.0,3.293333333,3.6,7.286666667
B81042,11.52,0.0,0.0,1.92,0.0,2.413333333,6.186666667,15.16
B81043,7.16,1.68,0.0,4.693333334,1.066666667,3.386666667,14.2,14.94666667
B81045,4.226666667,1.013333333,0.213333333,3.84,0.0,6.773333333,4.066666667,21.14501568
B81046,3.693333333,0.0,0.0,1.066666667,0.0,3.706666667,1.76,13.06666667
B81047,1.0,3.826666667,0.0,0.0,2.133333333,1.493333333,2.453333333,11.88
B81048,6.262666667,6.4752,0.0,12.160000003999999,2.133333333,15.22666667,29.9600441,70.93077195
B81051,5.48,1.6,0.0,2.133333334,1.066666667,3.44,1.293333333,14.18666667
B81052,2.0,0.0,0.0,0.0,0.0,1.56,0.426666667,6.893333333
B81054,3.2373333329999996,0.773333333,0.0,0.0,0.0,1.56,2.106666667,0.0
B81061,9.466666667,14.77333333,0.0,7.68,0.0,11.09333333,18.75333333,54.28666667
B81063,1.733333333,2.593333333,0.0,0.0,0.0,1.466666667,2.88,11.94133333
B81064,4.346666667,0.426666667,0.0,1.066666667,0.0,2.746666667,2.4,9.846666667
B81065,0.0,1.2,0.0,0.0,0.0,1.0,2.32,16.31093333
B81068,3.246666667,3.08,0.0,2.56,0.0,6.506666667,2.413333333,26.02666667
B81069,2.582666667,3.656,1.506666667,3.946666666,0.0,10.0,11.10666667,41.12666667
B81074,0.0,1.92,0.0,0.0,0.0,1.6,0.0,6.466666667
B81075,2.146696785,0.0,0.0,0.0,0.0,1.573333333,0.711403254,4.466666667
B81082,1.68,0.0,0.0,0.0,0.0,0.693333333,1.066666667,5.866666667
B81085,0.0,0.0,0.0,2.133333334,0.0,0.0,0.0,0.533333333
B81087,3.0,0.0,0.0,0.0,1.066666667,0.906666667,1.0,7.573333333
B81088,0.666666667,2.4485333330000003,0.0,1.066666667,0.0,3.059290639,1.76,9.88
B81090,1.066666667,0.0,0.0,1.066666667,0.0,1.76,1.066666667,4.373333333
B81091,2.693333334,0.746666667,0.0,2.986666667,1.066666667,3.053333333,2.0,8.673333333
B81092,2.133333333,3.82,0.0,2.133333334,0.0,4.4,2.026666667,24.52
B81097,0.626666667,0.0,0.0,0.0,0.0,0.28,0.0,4.413333333
B81099,3.173333333,1.786666667,0.0,2.133333333,1.066666667,4.565957305,5.164736587,18.97333333
B81100,0.746666667,0.0,0.0,0.0,0.0,0.906666667,0.426666667,6.173333333
B81101,10.8,0.8,0.0,1.706666667,1.066666667,6.533333333,6.44,31.54666667
B81104,2.0,0.213333333,0.0,0.0,0.0,1.64,1.426666667,5.986666667
B81108,1.0,0.64,0.0,0.0,0.0,1.0,1.44,4.44
B81109,5.333333334,2.636,0.0,3.2,0.0,9.506666667,9.733333334,39.04
B81112,1.2,2.853333333,0.0,0.0,0.0,14.70666667,15.32,30.07333333
B81113,2.9944,1.104,0.0,3.84,0.0,2.933333333,1.08,12.48
B81118,2.213333333,0.453333333,0.0,4.693333334,1.066666667,4.04,2.16,14.86666667
B81119,1.0,0.0,0.0,1.066666667,0.0,0.973333333,0.8,7.8
B81606,1.066666667,0.0,0.0,0.0,0.0,1.0,0.0,2.52
B81616,1.066666667,0.0,0.0,0.0,0.0,0.52,1.16,4.6
B81617,0.0,0.746666667,0.0,1.386666667,0.0,1.96,2.973333333,12.34666667
B81619,1.24,0.0,0.0,0.0,0.0,0.64,0.986666667,4.053333334
B81628,1.333333333,0.16,0.0,0.0,0.0,0.8,3.066666667,4.266666667
B81631,1.0,0.0,0.0,0.0,0.0,1.0,0.266666667,8.066666667
B81635,1.066666667,0.0,0.16,0.0,0.0,0.426666667,0.533333333,4.373333333
B81642,0.853333333,0.0,0.0,1.066666667,0.0,1.013333333,0.933333333,6.12
B81645,0.0,0.0,0.0,0.0,0.0,1.32,0.973333333,4.386666667
B81647,1.0,0.0,0.0,0.0,0.0,1.106666667,0.88,5.653333333
B81648,1.4,0.0,0.0,0.0,0.0,1.6,0.0,3.76
B81653,0.0,3.317333333,0.0,0.0,0.0,5.52,2.9536,12.8
B81655,1.96,0.0,0.0,0.0,0.0,0.0,0.0,4.573333333
B81656,2.133333334,0.0,0.0,0.0,0.0,3.8,2.6,8.973333333
B81663,0.213333333,0.0,0.0,0.0,0.0,0.0,1.0,3.493333333
B81665,0.933333333,0.0,0.0,0.0,0.0,0.24,0.8,5.306666667
B81666,1.76,0.933333333,0.0,0.0,0.0,0.213333333,0.0,2.053333333
B81675,0.0,0.0,0.0,5.440000001,0.0,0.0,0.0,1.430133333
B81697,0.986666667,0.0,0.0,0.0,0.0,0.426666667,0.4,4.786666667
B82002,3.04,3.315466667,0.0,3.2,0.0,3.173333333,4.906666667,10.12666667
B82004,4.0,3.4,0.0,2.56,0.0,3.746666667,7.92,14.43333333
B82005,1.386666667,15.086465597,0.0,6.4,0.0,16.98204794,40.4632738,92.90705657
B82007,3.2,3.2,0.0,2.773333333,0.0,3.826666667,5.013333333,19.2
B82008,1.786666667,4.693333333,0.0,3.84,2.133333333,3.68,5.013333333,8.933333333
B82010,1.68,1.12,0.0,0.0,0.0,5.466666667,0.8,10.34501568
B82011,2.533333333,0.446666667,0.0,0.533333333,0.0,3.253333333,6.133333333,10.42
B82012,3.6,3.84,0.0,1.706666667,0.0,3.173333333,10.74666667,16.88
B82013,6.4,1.866666667,0.0,8.213333334,0.0,6.539290639,1.893333333,23.17168235
B82014,2.0,1.72,0.0,0.0,0.0,1.6,1.533333333,6.32
B82016,2.4,1.733333333,0.0,0.0,0.0,0.8,1.366666667,13.57834901
B82017,3.92,3.58,0.88,1.066666667,1.066666667,7.753333333,6.990666667,32.44666667
B82018,2.786666667,2.413333333,0.0,1.066666667,0.0,1.2,5.486666667,5.726666667
B82019,1.76,0.48,0.0,0.0,0.0,1.066666667,3.366666667,3.873333333
B82021,6.84,0.72,0.0,2.346666666,0.0,1.546666667,1.0,12.52
B82022,0.88,2.906666667,0.0,1.493333333,0.0,2.96,0.906666667,9.133333333
B82023,2.133333334,0.8,0.0,0.0,1.066666667,2.2,1.226666667,9.606666667
B82024,0.0,0.0,0.0,0.0,0.0,0.533333333,2.24,10.65333333
B82025,8.1904,2.009866667,0.0,0.853333333,3.2,4.64,5.666666667,22.05333333
B82026,15.232,10.83586667,0.0,5.546666667,1.066666667,9.186666667,20.97333333,56.48746667
B82027,3.790133333,4.4,0.0,0.853333333,0.0,2.666666667,1.706666667,25.23333333
B82029,1.573333333,0.6,0.0,0.0,0.0,1.946666667,3.16,4.293333333
B82030,2.826666666,2.773333334,0.0,1.066666667,0.0,1.226666667,0.0,12.08
B82031,3.806666667,2.853333333,0.0,0.853333333,0.0,3.253333333,3.066666667,16.50666667
B82032,1.430666667,2.079733333,0.0,3.626666667,0.0,0.0,3.133333333,6.286666667
B82033,3.2,3.685333333,0.0,2.56,0.0,7.24,7.133333333,21.47333333
B82034,3.333333333,0.0,0.0,0.0,0.0,2.213333333,0.613333333,9.24
B82035,2.401333333,0.333333333,0.0,0.0,0.0,1.226666667,1.44,6.613333334
B82036,2.748266667,1.386666667,0.426666667,3.840000001,0.0,1.573333333,4.44,13.56
B82037,1.670933333,2.253333333,0.0,2.6666666670000003,0.0,5.953333333,7.2,16.34666667
B82038,2.991866667,6.985333333,0.0,5.546666667,0.0,8.546666667,21.22846761,41.45721984
B82041,3.626666667,4.536,0.0,3.0933333330000004,1.066666667,7.413333333,7.813333333,23.48
B82042,2.693333333,3.226666667,0.0,1.173333333,0.0,1.92,3.413333333,8.626666667
B82044,4.093333333,0.493333333,0.0,1.92,0.0,3.32,2.373333333,14.99333333
B82045,1.890133333,0.0,0.0,0.0,0.0,2.906666667,1.973333333,4.973333333
B82046,1.72,0.48,0.0,0.0,0.0,0.8,0.0,6.32
B82047,1.08,4.384949732,0.0,0.0,0.0,4.937866667,2.873333333,13.82
B82049,3.12,0.56,0.0,4.16,0.0,1.2,4.586666667,8.826666667
B82050,3.0792,6.45776,0.0,4.0533333339999995,0.0,10.4360269,13.73187317,19.21077458
B82053,5.066666667,1.333333333,0.0,0.8,0.0,3.586666667,2.36,12.70666667
B82054,2.88,6.44,0.0,3.2,1.066666667,6.52,6.12,19.16933333
B82057,2.741333333,3.093333333,0.0,1.92,2.133333333,1.44,3.6,5.72
B82059,3.873333333,1.733333333,0.0,1.066666667,0.0,4.299290639,4.066666667,14.25333333
B82060,4.666666667,3.56,0.0,1.706666667,0.0,2.12,2.693333333,13.37333333
B82061,3.2,1.706666667,0.0,2.133333334,0.0,2.04,1.533333333,14.89333333
B82063,3.517066667,1.583466667,0.0,1.066666667,0.0,3.666666667,5.52,14.96
B82064,1.066666667,1.3333333330000001,0.0,2.133333333,0.0,2.56,3.0,5.926666667
B82066,3.02,2.4,0.0,1.92,0.0,4.673333333,1.44,11.57333333
B82067,3.266666667,0.72,0.0,1.066666667,1.066666667,1.213333333,0.68,7.713333333
B82068,0.7776000000000001,0.9992,0.0,0.0,0.0,2.329066667,1.266666667,5.066666667
B82069,3.337066667,0.0,0.0,0.0,1.066666667,2.96,4.786666667,10.08
B82071,3.066666667,1.173333333,0.0,1.066666667,0.0,0.853333333,1.066666667,7.453333333
B82072,0.96,0.966666667,0.0,0.0,0.0,1.493333333,1.906666667,5.386666667
B82073,1.54,2.7624,0.0,0.0,0.0,3.933333333,6.04,17.69866667
B82074,5.333333333,8.986666667,0.0,3.8400000000000003,0.0,4.786666667,4.386666667,20.82
B82075,3.124986667,2.875066667,0.0,3.52,1.066666667,5.293333333,5.68,13.49333333
B82077,4.026666667,1.44,0.0,0.853333333,0.0,2.853333333,0.6,6.733333333
B82078,2.686933333,1.94,0.0,2.133333333,0.0,3.133333333,5.542933333,9.168777301
B82079,1.56,0.933333333,0.0,0.0,0.0,0.4,2.92,8.626666667
B82080,6.386666667,4.133333333,0.0,2.133333333,2.133333333,7.56,8.873333333,27.2
B82081,4.933333333,1.6,0.0,2.346666666,0.0,1.573333333,5.84,12.09333333
B82083,10.93333333,14.3856,0.0,8.320000001,2.133333333,15.82666667,14.32,71.66666667
B82086,2.773333334,0.0,0.0,1.92,0.0,1.466666667,2.64,11.8
B82088,0.0,4.373066667,0.0,0.0,0.0,5.6,6.52,15.06501568
B82091,2.8,2.133333333,0.0,0.0,0.0,0.64,0.4,8.193333333
B82097,2.906666667,2.88,0.0,2.133333333,0.0,5.08,4.56,15.43666667
B82098,6.8,8.266666666999999,0.0,3.6266666670000003,1.066666667,3.24,9.706666667,35.02666667
B82100,2.88,2.693333333,0.0,2.133333333,0.0,1.973333333,1.173333333,9.16
B82101,2.656266667,0.461866667,0.0,1.92,0.0,2.853333333,5.786666667,9.813333334
B82104,0.0,3.2133333339999997,0.0,1.066666667,0.0,5.112623972,2.0,8.42
B82105,4.680266666,0.0,0.0,1.066666667,0.0,2.2368,2.523466667,8.386666667
B82106,0.0,0.693333333,0.0,0.0,0.0,1.2,2.78,5.48
B82609,1.750133333,0.946666667,0.48,0.853333333,0.0,1.306666667,6.946666667,9.786666667
B82619,0.7776000000000001,0.110933333,0.0,0.0,0.0,0.213333333,1.013333333,2.42
B82622,1.066666667,0.666666667,0.0,0.0,0.0,0.48,0.8,1.706666667
B82628,0.44,1.874666667,0.0,0.0,0.0,1.573333333,1.453333333,7.466666667
B83002,1.56,1.32,0.0,2.506666667,1.066666667,0.426666667,0.266666667,7.08
B83005,2.0,0.0,0.48,0.0,0.0,1.32,2.586666667,3.333333333
B83008,4.0,1.786666667,0.0,4.586666667,1.066666667,8.68,4.533333333,20.65333333
B83009,4.120533333,4.786666667,0.0,2.773333333,0.0,4.986666667,5.093333333,21.86
B83010,2.230133333,2.4568,0.0,1.066666667,0.0,4.453333333,1.733333333,13.21333333
B83012,3.8904,0.0,0.0,1.066666667,1.066666667,1.346666667,4.626666667,13.66666667
B83014,3.386666667,4.9768,0.0,7.893333333999999,1.066666667,1.066666667,2.786666667,15.65333333
B83015,0.84,2.0,0.0,0.0,0.0,1.8,0.666666667,9.733333333
B83016,2.933333333,2.426666666,0.0,2.773333333,0.0,1.693333333,1.506666667,12.13333333
B83018,2.0,4.2,0.0,0.0,0.0,3.053333333,2.773333333,16.12
B83019,2.476,4.853333334,0.0,2.133333334,0.0,0.693333333,2.266666667,10.98666667
B83020,0.666666667,3.066666667,0.0,2.6666666670000003,0.0,4.506666667,3.586666667,15.66
B83022,4.8,3.6,0.0,0.746666667,0.0,3.426666667,2.16,12.92
B83025,1.890133333,0.0,0.0,0.0,0.0,0.0,1.213333333,5.533333333
B83026,2.260266667,0.0,0.0,0.0,0.0,0.213333333,0.824,8.137866667
B83028,3.0,0.0,0.0,1.066666667,0.0,1.933333333,2.506666667,10.88666667
B83029,2.093333333,1.493333333,0.0,0.0,0.0,4.653333333,3.786666667,10.76666667
B83031,1.066666667,0.0,0.0,0.8,0.0,2.0,1.666666667,4.426666667
B83032,1.0,0.0,0.0,0.0,0.0,0.693333333,0.266666667,3.96
B83033,21.12,23.546666667,0.0,2.9866666669999997,0.0,31.55866667,60.04,132.6133333
B83034,1.0,0.8,0.08,0.0,0.0,0.133333333,1.76,6.613333333
B83035,4.386666666,3.0736,0.0,1.066666667,0.0,5.08,1.986666667,20.96
B83037,3.973333334,1.653333333,0.0,2.773333333,0.0,2.606666667,4.486666667,11.78666667
B83038,5.521333332999999,3.562133333,0.0,9.813333333,0.0,6.0,2.813333333,19.30666667
B83039,8.2072,5.978933333,0.0,2.9866666669999997,0.0,9.06,4.5432,35.59413333
B83041,5.454666667,2.289066667,0.0,6.2933333330000005,0.0,4.866666667,5.413333333,17.86026667
B83042,2.5,3.233333333,0.0,3.84,0.0,2.4,3.173333333,14.52
B83045,1.2224,5.2968,0.0,2.986666667,0.0,6.386666667,4.48,15.3968
B83051,1.780266667,0.0,0.0,0.0,0.0,1.493333333,0.533333333,6.153333333
B83052,4.5,0.0,0.0,2.773333334,1.066666667,12.12,11.25333333,26.73669803
B83054,1.066666667,1.533333333,0.0,0.0,0.0,1.426666667,0.0,5.793333333
B83055,3.106666667,3.64,0.0,13.333333332999999,2.133333333,12.32,11.52,79.69333333
B83056,1.973333333,2.332,0.0,0.853333333,0.0,1.96,2.026666667,10.73333333
B83058,2.0,1.94,0.0,0.0,0.0,5.293333333,4.16,9.426666667
B83062,4.346666667,2.666666667,0.0,5.76,1.066666667,2.946666667,1.226666667,8.866666667
B83063,3.12,10.03333333,0.0,7.039999999999999,1.066666667,9.56,15.45333333,34.27333333
B83064,3.446666667,2.093333333,0.0,2.133333333,0.0,6.583466667,2.106666667,14.9
B83067,2.6768,2.0,0.0,1.066666667,0.0,1.866666667,2.486666667,7.313333333
B83604,0.44,0.890133333,0.0,0.0,0.0,0.893333333,0.36,3.773333333
B83611,1.0,0.736,1.84,0.0,0.0,2.913333333,3.746666667,14.08933333
B83614,2.266666667,0.0,0.0,0.0,0.0,4.413333333,2.9088,19.58666667
B83620,1.6,0.266666667,0.0,1.92,1.066666667,1.146666667,0.48,4.88
B83622,0.546666667,0.0,1.666666667,0.0,0.0,1.346666667,1.426666667,7.826666667
B83624,5.3632,9.672,0.0,4.373333333,0.0,3.893333333,9.106666667,33.64
B83626,2.0,0.0,0.0,0.0,0.0,0.933333333,0.48,7.893333334
B83627,1.124533333,0.0,0.0,0.0,0.0,0.493333333,0.986666667,1.533333333
B83628,0.7392,0.0,0.16,0.0,0.0,3.48,2.666666667,13.22666667
B83629,1.1,0.0,1.173333333,0.0,0.0,0.133333333,0.96,2.266666667
B83641,1.780266667,1.9568,0.0,2.773333334,1.706666667,3.013333333,5.093333333,14.37333333
B83642,0.890133333,0.0,0.0,0.0,0.0,1.263466667,0.3768,4.76
B83653,0.22,0.0,1.853333333,2.773333334,0.0,1.646666667,1.586666667,10.54666667
B83657,0.0,7.174933333,0.0,3.84,0.0,14.0,13.06,33.32
B83659,2.0,0.0,0.0,0.0,0.0,0.213333333,0.213333333,4.369866667
B83660,0.0,0.0,0.0,0.0,0.0,1.36,2.6,8.026666667
B83661,1.0,0.0,0.444533333,0.0,0.0,1.12,0.293333333,4.333333333
B84001,1.560266667,2.0,0.266666667,3.84,0.0,1.759312292,1.44,7.2
B84003,4.304,0.0,0.0,1.92,0.0,1.68,0.8,9.44
B84004,5.12,5.24,0.0,0.0,0.0,7.173333333,2.906666667,21.52
B84006,3.4864,3.472,0.0,0.0,0.0,4.853333333,2.293333333,16.82666667
B84007,4.48,2.026666667,0.0,1.92,0.0,2.08,2.0,10.96
B84008,6.0,0.0,0.0,3.733333333,1.066666667,4.986666667,1.506666667,14.8456
B84009,3.726666667,1.12,0.0,5.226666667,0.0,5.746666667,1.326666667,15.57333333
B84010,3.505066667,0.75,0.0,5.12,0.0,2.6,3.946666667,13.86
B84011,3.7776,0.16,0.0,1.493333333,2.133333333,3.16,5.88,17.24
B84012,5.963466667,3.36,0.0,13.546666666,2.133333333,3.88,3.866666667,26.85333333
B84013,3.450133333,1.2,0.0,1.066666667,0.0,2.146666667,2.066666667,11.89333333
B84014,2.0,0.0,0.0,4.266666666,0.0,1.613333333,1.106666667,6.666666667
B84016,3.800533333,0.444533333,0.0,1.493333333,0.0,2.793333333,2.333333333,16.18666667
B84019,4.4,0.0,0.0,7.893333334,0.0,4.68,2.48,21.92666667
B84021,2.9368,1.933333333,0.0,0.0,0.0,1.746666667,1.106666667,11.26211063
B84612,1.733333334,0.0,0.0,0.0,0.0,1.48,0.64,9.56
B84613,1.306666667,1.866666667,0.0,0.0,1.066666667,3.0568,1.253333333,12.25333333
B84618,1.0,0.0,0.48,0.0,0.0,0.0,1.626666667,11.95333333
B84623,0.670133333,1.56,0.0,0.0,0.0,1.146666667,0.426666667,5.466666667
B85001,2.0266666669999998,0.0,0.0,0.0,0.0,1.92,0.32,8.0
B85002,2.350133333,0.0,0.0,0.0,0.0,0.613333333,1.44,6.56
B85004,0.0,0.426666667,0.0,0.0,0.0,1.786666667,2.08,5.146666667
B85005,3.0,0.0,0.0,0.746666667,0.0,2.373333333,1.333333333,8.393333333
B85006,7.802666667,1.0,0.750666667,4.053333333,0.0,4.466666667,9.573333333,26.14
B85008,1.973333333,0.0,0.0,0.0,0.0,0.4,0.186666667,7.466666667
B85009,3.2688,0.0,0.0,3.306666667,0.0,1.84,3.426666667,10.85333333
B85010,2.666666667,0.0,0.0,0.853333333,0.0,1.88,1.16,10.81333333
B85012,3.0,2.374933333,0.0,3.733333334,0.0,1.8,3.44,17.65333333
B85014,2.286666667,0.8,0.0,0.853333333,0.0,2.24,2.133333333,12.784
B85015,1.413333333,1.626666667,0.0,0.0,0.0,1.0,6.16,10.29333333
B85016,3.12,0.56,0.0,2.773333334,0.0,3.04,0.0,12.26666667
B85018,0.813363451,0.64,0.4,1.066666667,0.0,3.213333333,1.853333333,12.4
B85019,1.6,1.733333333,0.0,4.48,0.0,1.453333333,3.533333333,13.32
B85020,2.466666667,0.0,1.106666667,3.9466666669999997,0.0,1.266666667,2.24,5.893333333
B85021,4.0,0.0,0.0,0.0,0.0,2.0,0.0,6.386666667
B85022,1.246666667,2.0,0.0,0.0,1.066666667,3.016,3.76,11.66
B85023,2.946696784,0.0,0.0,0.0,0.0,1.013333333,1.113333333,7.681910567
B85024,4.773333333,0.0,0.0,1.813333334,0.0,1.6,2.32,11.73333333
B85025,3.68,4.586666667,0.0,6.186666667000001,0.0,3.24,4.4,15.89333333
B85026,2.653333333,0.8,0.0,4.906666667,1.066666667,1.68,2.4,9.246666667
B85027,3.073333333,0.542666667,0.0,0.853333333,0.0,1.566666667,0.88,11.4
B85028,1.48,0.0,0.0,0.0,0.0,2.933333333,1.76,8.690133333
B85030,2.656,0.656,0.0,1.066666667,0.0,3.533333333,3.586666667,12.06666667
B85031,2.773333333,0.0,0.0,0.853333333,0.0,1.36,0.506666667,8.933333333
B85032,1.413333333,0.598283065,0.0,1.6,0.0,0.853333333,0.986666667,5.84
B85033,0.266666667,1.066666667,0.16,1.92,0.0,0.973333333,1.0,9.697154467
B85036,1.75,2.276666667,0.0,0.0,0.0,3.28,1.013333333,13.48666667
B85037,1.0,0.976,0.666666667,1.493333333,0.0,0.8,0.666666667,8.573333334
B85038,1.066666667,0.0,0.0,0.0,0.0,0.746666667,4.013333333,9.22
B85041,4.0,1.0,0.0,0.0,0.0,4.426666667,1.12,12.58
B85042,3.340533333,0.0,0.0,8.106666665999999,0.0,1.986666667,0.533333333,9.173333333
B85044,1.066666667,0.0,0.24,0.0,0.0,0.64,0.0,3.266666667
B85048,1.066666667,0.0,0.0,0.0,0.0,0.0,2.493333333,4.026666667
B85051,0.8,0.0,1.617940816,0.0,0.0,4.933333333,0.8,7.422110634
B85054,2.12,3.9066666669999996,0.0,1.6,1.066666667,1.6,3.786666667,16.78
