gp_code,practice_name,registered_patients,weighted_patients,weighting_ratio
E83007,SQUIRES LANE MEDICAL PRACTICE,5226.25,4681.71,0.8958067447978952
E83008,HEATHFIELDE MEDICAL CENTRE,8529.75,7201.73,0.8443072774700313
E83009,PHGH DOCTORS,12730.25,11165.12,0.8770542605211996
E83010,THE SPEEDWELL PRACTICE,12199.75,10893.76,0.8929494456853624
E83011,THE EVERGLADE MEDICAL PRACTICE,10811.75,9584.25,0.8864661132564109
E83012,THE OLD COURT HOUSE SURGERY,10076.25,10566.84,1.0486877558615557
E83013,CORNWALL HOUSE SURGERY,5898.5,5384.8,0.912910061880139
E83016,MILLWAY MEDICAL PRACTICE,23334.0,21720.09,0.9308344047312934
E83017,LONGROVE SURGERY,17582.5,17883.12,1.0170976823546138
E83018,WATLING MEDICAL CENTRE,17988.25,17464.17,0.9708654260419995
E83020,ST. GEORGES MEDICAL CENTRE,12134.5,10453.77,0.8614916148172567
E83021,TORRINGTON PARK GROUP PRACTICE,12621.0,11463.62,0.9082972823072657
E83024,ST ANDREWS MEDICAL PRACTICE.,11646.75,10758.19,0.9237074720415567
E83025,PENNINE DRIVE PRACTICE,7962.75,6913.99,0.8682917333835672
E83026,SUPREME MEDICAL CENTRE,4152.5,3777.33,0.9096520168573149
E83027,THE PRACTICE AT 188,9617.0,8664.34,0.9009400020796506
E83028,PARKVIEW SURGERY,6344.75,5720.32,0.9015831987075928
E83030,PENSHURST GARDENS SURGERY,7054.75,6761.98,0.958500301215493
E83031,THE VILLAGE SURGERY,6083.25,5662.26,0.930795216372827
E83032,OAK LODGE MEDICAL CENTRE,17677.5,15486.35,0.8760486494130958
E83034,COLNEY HATCH LANE SURGERY,5045.0,4727.83,0.9371318136769078
E83035,WENTWORTH MEDICAL PRACTICE.,18511.75,16964.82,0.9164352370791524
E83038,JAI MEDICAL CENTRE,9256.0,8827.41,0.9536959809853068
E83039,RAVENSCROFT MEDICAL CENTRE,5830.25,4747.11,0.8142206594914454
E83041,WAKEMANS HILL SURGERY,4636.5,4140.13,0.8929429526582552
E83044,ADDINGTON MEDICAL CENTRE,9764.5,9553.64,0.978405448307645
E83045,FRIERN BARNET MEDICAL CENTRE,9773.0,8895.34,0.9101954364064259
E83046,MULBERRY MEDICAL PRACTICE,8486.0,7772.47,0.9159168041480085
E83049,LANGSTONE WAY SURGERY,7929.0,6564.61,0.8279240761760626
E83050,EAST FINCHLEY MEDICAL CENTRE,7503.75,6863.06,0.9146173579876729
E83053,LANE END MEDICAL GROUP,14631.5,13101.78,0.8954502272494277
E83600,682 FINCHLEY ROAD,7491.25,5882.21,0.7852107458701819
E83613,EAST BARNET HEALTH CENTRE,11371.25,10369.17,0.9118760030779378
E83621,BRUNSWICK PARK MEDICAL PRACTICE,9127.5,8500.86,0.9313459326211997
E83622,TEMPLE FORTUNE MEDICAL GROUP,9408.25,8214.56,0.8731230568915579
E83637,COLINDALE MEDICAL CENTRE LP,12079.0,10582.63,0.8761180561304743
E83638,THE MOUNTFIELD SURGERY,5034.25,4609.42,0.9156120574067637
E83639,ROSEMARY SURGERY,6434.5,5233.49,0.8133483565156577
E83649,THE HODFORD ROAD PRACTICE,4449.0,3854.59,0.866394695437177
E83653,THE PHOENIX PRACTICE,11824.25,10316.11,0.8724536439943338
E83668,DR SP TALPAHEWA,4007.0,3508.88,0.8756875467931121
E84002,FORTY WILLOWS SURGERY,7543.75,7535.96,0.9989673570836786
E84003,PREMIER MEDICAL CENTRE,14602.0,13017.96,0.891518970004109
E84004,THE CIRCLE PRACTICE,7845.25,7444.16,0.948874796851598
E84005,KINGS ROAD SURGERY,7590.75,6720.81,0.8853947238415177
E84006,THE LAW MEDICAL GRP PRAC,16974.75,18568.95,1.0939159634162507
E84007,UXENDON CRESCENT SURGERY,5849.5,5925.95,1.01306949311907
E84008,SIMPSON HOUSE MEDICAL CENTRE,10373.75,9655.6,0.9307723822147247
E84009,ENDERLEY ROAD MEDICAL CENTRE,12217.25,11974.68,0.9801452863778674
E84011,ST ANDREWS MEDICAL CENTRE,1613.5,1774.58,1.0998326619150913
E84012,MAPESBURY MEDICAL GROUP,8305.75,8269.7,0.9956596333865094
E84013,CHURCH END MEDICAL CENTRE,8489.75,8529.29,1.0046573809593924
E84014,BACON LANE SURGERY,9792.75,8996.35,0.9186745296265094
E84015,WILLOW TREE FAMILY DOCTORS,15477.25,14484.32,0.9358458382464585
E84017,SUDBURY & ALPERTON MEDICAL CENTRE,7864.75,7350.77,0.9346476366063766
E84018,STREATFIELD HEALTH CENTRE,7857.5,7102.0,0.9038498250079542
E84020,JAI MEDICAL CENTRE (BRENT),6476.75,6495.87,1.0029520978886015
E84021,THE WILLESDEN MEDICAL CENTRE,15481.75,14795.59,0.9556794290051189
E84022,ROXBOURNE MEDICAL CENTRE,7310.25,6679.92,0.913774494716323
E84024,THE PINN MEDICAL CENTRE,20407.0,18791.74,0.9208477483216544
E84025,THE LONSDALE MEDICAL CTR.,19114.5,19398.06,1.014834811268932
E84028,THE STONEBRIDGE PRACTICE,6379.0,6808.99,1.0674071171029942
E84030,PRESTON HILL SURGERY,4466.75,4060.51,0.9090524430514356
E84031,BRENTFIELD MEDICAL CENTRE,9485.25,9824.61,1.0357776547797897
E84032,ELLIS PRACTICE,7475.5,6710.55,0.8976723964952177
E84033,CHALKHILL FAMILY PRACTICE,7106.75,6092.94,0.85734548140852
E84036,GLADSTONE MEDICAL CENTRE,9569.0,8774.79,0.9170017765701746
E84039,HONEYPOT MEDICAL CENTRE,18041.75,15544.59,0.8615899233721784
E84040,THE PINNER ROAD SURGERY,4637.5,3902.77,0.8415676549865229
E84042,KILBURN PARK MEDICAL CENTRE,6823.25,6754.93,0.9899871761990254
E84044,THE NORTHWICK SURGERY,11310.25,10472.74,0.9259512389204483
E84048,THE FRYENT WAY SURGERY,7611.5,6982.0,0.9172961965447021
E84049,BRAMPTON HEALTH CENTRE,7214.75,6302.98,0.8736241727017567
E84051,STANLEY CORNER MEDICAL CENTRE,6397.5,5880.24,0.9191465416178194
E84053,HATCH END MEDICAL CENTRE,3406.5,3392.9,0.9960076324673419
E84057,THE STANMORE MEDICAL CENTRE,12877.25,11962.49,0.928963093828263
E84058,GP DIRECT,26952.0,22191.88,0.8233852775304245
E84059,THE ALLENDALE ROAD SURGERY,4748.25,4409.49,0.9286558205654715
E84061,ELLIOTT HALL MEDICAL CTR.,11394.0,11017.17,0.9669273301737756
E84062,THE SHAFTESBURY MEDICAL CENTRE,5493.5,4857.11,0.8841558205151542
E84063,LANCELOT MEDICAL CENTRE,8652.0,6848.71,0.7915753582986593
E84066,GP PATHFINDER CLINICS,98826.25,82967.09,0.83952482260533
E84067,CHURCH LANE SURGERY,9947.25,8667.34,0.8713302671592651
E84068,THE RIDGEWAY SURGERY,15064.25,13100.07,0.8696131569776125
E84069,BELMONT HEALTH CENTRE,18465.5,16490.57,0.89304757520782
E84070,PINNER VIEW MEDICAL CENTRE,5628.25,4937.96,0.8773526406964864
E84074,FREUCHEN MEDICAL CENTRE,12352.0,12651.85,1.024275420984456
E84075,MOLLISON WAY SURGERY,12007.25,9311.62,0.7754998022028359
E84076,OXGATE GARDENS SURGERY,6638.25,6491.98,0.9779655782774074
E84078,KINGSBURY HEALTH AND WELLBEING,4841.5,4620.36,0.9543240731178353
E84080,STAVERTON SURGERY,8593.25,8466.13,0.9852069938614609
E84083,LANFRANC MEDICAL CENTRE,5958.0,5557.81,0.9328314870762001
E84086,WALM LANE SURGERY,6991.75,6820.08,0.9754467765580863
E84601,KENTON BRIDGE MEDICAL CENTRE DR GOLDEN,8117.75,6887.48,0.8484469218687444
E84617,THE CIVIC MEDICAL CENTRE,6858.0,5900.89,0.8604389034703995
E84620,PRESTON ROAD SURGERY,6510.25,5544.73,0.8516923313236818
E84626,THE SUNFLOWER MEDICAL CENTRE,4742.0,4396.7,0.9271826233656685
E84635,THE SURGERY,5598.0,5014.78,0.8958163629867809
E84637,HILLTOP MEDICAL PRACTICE,4919.75,4732.07,0.961851720107729
E84638,ALPERTON MEDICAL CENTRE,6160.5,5412.21,0.8785342098855612
E84645,PARK ROYAL MEDICAL PRACTICE,8807.0,8425.41,0.956671965482003
E84646,THE STREATFIELD MEDICAL CENTRE,7647.0,5540.27,0.7245024192493789
E84647,KENTON CLINIC,4325.5,4095.56,0.9468408276499827
E84653,ZAIN MEDICAL CENTRE,6459.25,5441.64,0.8424569415953865
E84656,ROUNDWOOD PARK MEDICAL CENTRE,6030.5,6030.91,1.000067987729044
E84658,ASPRI MEDICAL CENTRE,5178.25,4848.64,0.9363472215516826
E84663,KENTON BRIDGE MEDICAL CENTRE - DR RAJA,7880.0,6569.06,0.8336370558375635
E84665,NEASDEN MEDICAL CENTRE,9258.75,9075.64,0.9802230322667747
E84674,CHICHELE ROAD SURGERY,5199.75,4779.42,0.9191634213183326
E84676,HEADSTONE LANE MEDICAL CENTRE,3812.5,3254.45,0.8536262295081967
E84678,PRESTON MEDICAL CENTRE,4682.75,4357.9,0.9306283700816826
E84680,HEADSTONE ROAD SURGERY,5410.25,4628.19,0.8554484543228131
E84681,SAVITA MEDICAL CENTRE,1099.75,909.39,0.8269061150261423
E84684,THE TUDOR HOUSE MEDICAL CENTRE,4874.0,4672.36,0.9586294624538366
E84685,SUDBURY SURGERY,7940.0,7462.91,0.9399130982367758
E84693,ST. PETER'S MEDICAL CENTRE,9575.5,8268.73,0.8635298417837188
E84699,KINGS EDGE MEDICAL CENTRE,4010.0,3600.09,0.8977780548628429
E84701,PEARL MEDICAL PRACTICE,5188.25,4578.03,0.88238423360478
E84702,WILLESDEN GREEN SURGERY,12500.75,11598.63,0.927834729916205
E84704,ST. GEORGES MEDICAL CENTRE,2457.5,2402.92,0.9777904374364191
E84709,WEMBLEY PARK MEDICAL CENTRE,21034.5,18573.2,0.8829874729610878
E85001,THORNBURY ROAD CENTRE FOR HEALTH,8738.75,8559.05,0.9794364182520382
E85003,NORTH END MEDICAL CENTRE,18935.0,17046.08,0.900241880116187
E85004,ALBANY PRACTICE,7310.0,7518.82,1.0285663474692202
E85005,"THE SURGERY, DR DASGUPTA & PARTNERS",5088.0,4914.05,0.965811713836478
E85006,WATERSIDE MEDICAL CENTRE,4990.0,4883.54,0.9786653306613227
E85007,ST. MARGARETS PRACTICE,12925.75,13059.4,1.0103398255420382
E85008,NORTH FULHAM SURGERY,6606.0,6853.88,1.037523463518014
E85012,KS MEDICAL CENTRE,5361.25,5981.0,1.1155980415015154
E85013,WESTSEVEN GP,5894.0,5583.64,0.9473430607397354
E85014,NORTHFIELDS SURGERY,8554.75,7329.15,0.8567345626698617
E85015,HOUNSLOW MEDICAL CENTRE,9489.5,9817.28,1.0345413351599138
E85016,RICHFORD GATE MEDICAL CENTRE,11267.0,11621.56,1.0314688914529155
E85019,CROWN STREET SURGERY,8699.25,8366.78,0.9617817627956434
E85020,BROOK GREEN MEDICAL CENTRE,15790.0,14836.99,0.9396447118429385
E85021,YEADING MEDICAL CENTRE,6904.75,6535.61,0.9465382526521597
E85023,CHEPSTOW GARDENS MEDICAL CENTRE,2864.75,3060.73,1.0684108560956453
E85024,CARLTON SURGERY,5225.0,5450.02,1.0430660287081341
E85025,CASSIDY ROAD MEDICAL CENTRE,12045.25,10041.62,0.8336580809862809
E85026,GORDON HOUSE SURGERY,15251.0,13303.31,0.8722909973116517
E85028,HILLCREST SURGERY,9193.5,8614.32,0.9370011421112743
E85029,"THE MEDICAL CENTRE, DR JEFFERIES & PARTN",14397.0,12878.91,0.8945551156490935
E85030,CHISWICK HEALTH PRACTICE,6753.75,5900.09,0.8736020729224505
E85032,ASHCHURCH SURGERY,4579.5,4828.75,1.0544273392291734
E85033,HAMMERSMITH SURGERY,11698.75,11000.73,0.9403337963457634
E85034,GROSVENOR HOUSE SURGERY,5553.0,5396.14,0.9717522060147669
E85035,MOUNT MEDICAL CENTRE,7172.75,6769.55,0.9437872503572549
E85038,PALACE SURGERY,5542.25,4835.8,0.8725337182552213
E85040,WEST4 GPS,8011.25,7856.7,0.980708378842253
E85041,HANWELL HEALTH CENTRE (NAISH),6243.25,6024.15,0.9649060985864734
E85042,THE NEW SURGERY,7247.75,7096.06,0.9790707460936153
E85045,TWICKENHAM PARK MEDICAL CENTRE,3397.25,3515.35,1.0347634115828979
E85046,EASTMEAD AVENUE SURGERY,6087.5,5837.27,0.9588944558521562
E85048,"DR CANISIUS & DR HASAN, PARKVIEW CFH&W",7847.0,7284.88,0.9283649802472282
E85049,BELMONT MEDICAL CENTRE,8496.0,8226.69,0.9683015536723164
E85050,GREENFORD ROAD MED.CTR.,7822.25,7071.27,0.9039943750199751
E85051,GREENFORD AVENUE FHP,5056.25,4759.35,0.9412805933250927
E85052,CRANFORD MEDICAL CENTRE,7466.5,7413.39,0.9928868947967588
E85053,THE MEDICAL CENTRE,3330.75,3092.7,0.9285296104480972
E85054,HILLVIEW SURGERY,11357.0,9614.34,0.8465563088843885
E85055,THE BUSH DOCTORS,11200.25,10679.19,0.9534778241557108
E85056,ST DAVIDS PRACTICE,7689.75,7328.37,0.9530049741539062
E85057,QUEENS WALK PRACTICE,10528.75,9724.84,0.9236462068146741
E85058,BLUE WING FAMILY DOCTOR UNIT,7385.5,7601.92,1.0293033647011036
E85059,CHESTNUT PRACTICE,8420.75,8265.18,0.9815253985690111
E85060,KINGFISHER PRACTICE,6413.0,5840.98,0.9108030562919069
E85061,WELCOME PRACTICE,6342.75,6372.89,1.00475188207008
E85062,HIYOS,14149.75,11427.42,0.8076057880881288
E85064,WEST END SURGERY,6680.5,6726.02,1.0068138612379314
E85066,THE BEDFORD PARK SURGERY,4106.0,3516.45,0.8564174378957623
E85069,OLDFIELD FAMILY PRACTICE,5492.25,5061.63,0.9215949747371296
E85071,CLIFFORD HOUSE MEDICAL CENTRE,2058.5,2320.19,1.1271265484576147
E85074,WEST KENSINGTON GP SURGERY,5991.5,5399.94,0.9012667946257197
E85075,GP SURGERY @ ACTON GARDENS,4623.75,4146.12,0.8967007299270072
E85077,SHEPHERDS BUSH MEDICAL CENTRE,3648.25,3620.96,0.9925197012266155
E85083,DR SIVANESAN & PARTNER,6565.25,6150.08,0.936762499524009
E85088,ELMBANK SURGERY,6373.75,5851.03,0.9179886252206314
E85090,HAMMOND ROAD SURGERY,5643.0,5499.1,0.9744993797625378
E85091,BRUNSWICK SURGERY,3217.0,2642.77,0.8215013988187753
E85096,MEDICAL CENTRE,5964.5,5589.61,0.9371464498281499
E85098,ISLIP MANOR MEDICAL CENTRE,6445.75,5654.25,0.8772059108715045
E85099,THE AVENUE SURGERY,6484.5,5458.36,0.8417549541213663
E85103,LADY MARGARET ROAD MEDICAL CENTRE,3269.0,3606.84,1.1033465891710004
E85107,THE MILL HILL SURGERY,7518.5,7167.52,0.9533178160537342
E85108,MANDEVILLE MEDICAL CENTRE,4939.5,4544.89,0.9201113473023586
E85109,THE ACTON HEALTH CENTRE,4280.5,3748.17,0.8756383600046723
E85111,PERIVALE MEDICAL CLINIC,5415.75,4493.58,0.8297244149009833
E85112,ELMTREES SURGERY,8365.0,7313.41,0.8742869097429766
E85113,REDWOOD PRACTICE,7226.5,6616.83,0.9156341244032381
E85114,CROSSLANDS SURGERY,7661.0,7819.0,1.0206239394334944
E85115,PENTELOW PRACTICE,3990.75,4267.03,1.069230094593748
E85116,THE CUCKOO LANE PRACTICE,5960.75,5662.2,0.9499140208866333
E85118,THE FULHAM MEDICAL CENTRE,6655.5,6141.53,0.9227751483735256
E85119,THE MWH PRACTICE,13717.25,13526.65,0.9861050866609561
E85120,THE ARGYLE SURGERY,7935.25,6997.11,0.8817756214359975
E85121,GURU NANAK MEDICAL CENTRE,14429.0,13922.85,0.9649213389701297
E85122,THE FLORENCE ROAD SURGERY,14335.75,11957.17,0.8340805329334008
E85123,THE CORFTON ROAD SURGERY,9554.0,7578.29,0.793205987021143
E85124,GP AT HAND,94287.0,70500.27,0.7477199401826339
E85125,STERNDALE SURGERY,5532.5,5051.37,0.9130356981473113
E85126,GREEN PRACTICE,11023.0,10162.1,0.921899664338202
E85127,THE BARNABAS MEDICAL CTRE,8814.0,7783.73,0.8831098252779668
E85128,SANDS END HEALTH CLINIC,12510.5,11630.15,0.9296311098677111
E85129,THE MANSELL ROAD PRACTICE,5990.5,6006.63,1.0026925966113012
E85130,CHISWICK FAMILY PRACTICE,4517.0,4030.86,0.8923754704449857
E85600,WILLOW PRACTICE,6406.0,5698.13,0.8894989072744303
E85605,BRENTFORD GROUP PRACTICE,8446.25,8789.93,1.0406902471511026
E85617,ACTON TOWN MEDICAL CENTRE,3010.5,2448.41,0.8132901511376848
E85623,GUV HEALTH CENTRE,2863.25,2648.36,0.9249489216799093
E85624,"DR UPPAL & PARTN, PARKVIEW CTR FOR H&W",7156.5,7615.66,1.064159854677566
E85625,CHISWICK FAMILY DRS PRACTICE,1.5,1.84,1.2266666666666668
E85628,ELTHORNE PARK SURGERY,9784.75,8970.33,0.9167663966887248
E85633,THE SOUTHALL MEDICAL CTR.,9621.5,8794.28,0.9140238008626514
E85635,THE VALE SURGERY,5591.5,4883.24,0.8733327371903782
E85636,PARK MEDICAL CENTRE,14100.25,13159.27,0.9332650130316839
E85640,THE CHURCHFIELD ROAD SURGERY,3494.0,3140.88,0.8989353176874643
E85643,MEADOW VIEW,6655.25,5720.08,0.8594838661207317
E85649,FULHAM CROSS MEDICAL CENTRE,4584.25,3886.49,0.8477918961662213
E85656,SUNRISE MEDICAL CENTRE,5302.75,5159.48,0.9729819433312903
E85657,EALING PARK HEALTH CENTRE,11820.0,9708.16,0.8213333333333334
E85658,HOLLY ROAD MEDICAL CENTRE,4059.0,4001.6,0.9858585858585859
E85659,"DR RK KUKAR, PARKVIEW CTR FOR H&W",2258.5,2196.5,0.9725481514279389
E85663,THE SALUJA CLINIC,10757.75,9815.76,0.9124361506820664
E85677,THE HORN LANE SURGERY,7650.75,6574.27,0.859297454497925
E85680,CLOISTER ROAD SURGERY,10316.0,8409.14,0.8151550988755331
E85681,JERSEY PRACTICE,9573.0,8881.41,0.9277561892823566
E85682,DORMERS WELLS MEDICAL CENTRE,5918.75,5647.2,0.9541203801478353
E85683,GLEBE STREET SURGERY,4086.25,3783.99,0.9260299785867238
E85685,THE LILYVILLE SURGERY,11735.25,10748.82,0.9159429922668882
E85687,ACTON LANE MEDICAL CENTRE,5064.25,4306.51,0.8503746852939725
E85692,WELLESLEY ROAD PRACTICE,0.25,0.52,2.08
E85693,CHISWICK MEDICAL PRACTICE,22027.0,19569.47,0.8884310164797748
E85694,THE BOILEAU ROAD SURGERY,5372.25,4239.99,0.7892391456093815
E85696,CLIFFORD ROAD SURGERY,8309.75,7165.94,0.8623532597250217
E85697,GREENBROOK BEDFONT,6275.75,6197.54,0.9875377444926902
E85699,GROVE VILLAGE MEDICAL CENTRE,6620.75,7019.67,1.0602529924857456
E85707,SKYWAYS MEDICAL CENTRE,6799.25,6953.69,1.022714269956245
E85708,GILL MEDICAL PRACTICE,7882.75,7606.76,0.9649881069423742
E85712,GOODCARE PRACTICE,10815.25,9899.7,0.9153463858902938
E85713,HOUNSLOW FAMILY PRACTICE,6301.0,6055.27,0.9610014283447073
E85715,BROADMEAD SURGERY,7936.75,7347.25,0.9257252653794059
E85716,BATH ROAD SURGERY,15793.0,14833.27,0.9392306718166277
E85718,HATTON MEDICAL PRACTICE,4953.25,5002.31,1.0099046080856005
E85719,ASHVILLE SURGERY,11007.75,9145.49,0.8308228293702165
E85721,THE TOWN SURGERY,2237.75,1969.25,0.8800134063233158
E85725,THE GROVE MEDICAL PRACTICE,7441.25,6425.46,0.8634920208298337
E85726,MATTOCK LANE HEALTH CENTRE,3166.0,2972.48,0.938875552747947
E85727,GREENBROOK CHINCHILLA,0.0,0.0,
E85734,QUEENS PARK MEDICAL PRACTICE,6062.25,5776.41,0.9528491896573055
E85735,BRENTFORD FAMILY PRACTICE,6419.25,6308.72,0.9827814775869456
E85736,LITTLE PARK SURGERY,7251.25,7114.29,0.9811122220306844
E85739,HMC HEALTH HESTON GREAT WEST,10340.25,10060.34,0.9729300548826189
E85743,ST. GEORGES MEDICAL CTR.,3144.75,2875.54,0.9143938309881549
E85744,ARGYLE HEALTH-ISLEWORTH PRACTICE,10036.0,9387.36,0.9353686727779993
E85745,JUBILEE GARDENS MEDICAL CENTRE,7876.25,7662.42,0.9728512934454848
E85746,GROVE PARK TERRACE SURGERY,3980.5,3298.24,0.8285994221831428
E85748,"THE MEDICAL CENTRE, DR KUKAR",6152.0,5187.83,0.8432753576072822
E85750,SPRING GROVE MEDICAL PRACTICE,7597.25,7053.7,0.9284543749383
E86001,MOUNTWOOD SURGERY,11187.5,11239.94,1.004687374301676
E86004,THE MEDICAL CENTRE,11153.0,10765.44,0.965250605218327
E86005,THE OAKLAND MEDICAL CENTRE,7064.75,7047.44,0.9975498071410878
E86006,THE DEVONSHIRE LODGE PRACTICE,8386.25,7621.29,0.9087840214637055
E86007,HAREFIELD PRACTICE,9032.5,10646.54,1.1786924993080543
E86009,BELMONT MEDICAL CENTRE,9056.0,8531.11,0.9420395318021202
E86010,YIEWSLEY FAMILY PRACTICE,16554.0,14928.92,0.9018315814908784
E86011,OXFORD DRIVE MEDICAL CENTRE,6164.0,5635.71,0.9142942894224529
E86012,WOOD LANE MEDICAL CENTRE,11338.0,10616.22,0.9363397424589874
E86014,CEDARS MEDICAL CENTRE,7066.75,5952.63,0.8423433685923515
E86015,CENTRAL UXBRIDGE SURGERY,16662.0,16145.51,0.9690019205377506
E86016,THE PINE MEDICAL CENTRE,6414.5,6086.58,0.9488783225504716
E86017,HAYES MEDICAL CENTRE,20123.5,18045.01,0.8967132954008994
E86018,TOWNFIELD DOCTORS SURGERY,8206.25,8380.5,1.0212338156892613
E86019,THE WARREN PRACTICE,6787.5,6855.22,1.0099771639042359
E86020,YEADING COURT SURGERY,5339.75,5072.02,0.9498609485462803
E86022,THE ABBOTSBURY PRACTICE,5969.0,5469.4,0.9163008879209247
E86024,KING EDWARDS MEDICAL CENTRE,4439.75,4402.52,0.9916143927022919
E86026,PARKVIEW SURGERY,8389.5,8292.87,0.9884820311103165
E86027,OTTERFIELD MEDICAL CENTRE,7138.25,7242.53,1.0146086225615523
E86028,EASTBURY SURGERY,8399.25,7972.9,0.9492395154329255
E86029,CEDAR BROOK PRACTICE,10689.0,9912.19,0.9273262232201329
E86030,BRUNEL MEDICAL CENTRE,11943.25,8181.16,0.6850028258639818
E86033,ST MARTINS MEDICAL CENTRE,6277.75,5839.14,0.9301326112062444
E86034,CHURCH ROAD SURGERY,2753.0,2644.45,0.9605702869596803
E86036,HILLINGDON HEALTH CENTRE,8707.25,8640.94,0.9923845071635706
E86038,GLENDALE MEDICAL CENTRE,7151.75,7024.31,0.9821805851714616
E86041,ACRE SURGERY,5664.5,4913.79,0.8674710918880748
E86042,THE HIGH STREET PRACTICE,7851.0,7401.85,0.9427907272958859
E86605,LADYGATE LANE MEDICAL PRACTICE,2624.25,2507.1,0.9553586739068305
E86609,NORTH HYDE ROAD SURGERY,9476.75,8602.74,0.9077732344949482
E86610,WILLOW TREE SURGERY,3310.25,3214.77,0.971156257080281
E86612,SHAKESPEARE HEALTH CENTRE,5522.0,5178.72,0.937834118073162
E86615,ACREFIELD SURGERY,2642.0,2399.91,0.9083686601059803
E86618,CAREPOINT PRACTICE,7420.25,6539.37,0.8812870186314478
E86619,WALLASEY MEDICAL CENTRE,3465.0,3004.09,0.8669812409812411
E86620,WEST LONDON MEDICAL CENTRE,5451.0,5055.47,0.9274390020179784
E86625,KINCORA DOCTORS SURGERY,2931.25,2827.85,0.9647249466950959
E86626,QUEENS WALK MEDICAL CENTRE,6100.0,5519.6,0.9048524590163936
E86629,DR MLR SIDDIQUI'S PRACTICE,3709.5,3501.85,0.9440221054050411
E86632,ACORN MEDICAL CENTRE,5919.25,5375.84,0.9081961397136462
E86637,HEATHROW MEDICAL CENTRE,6363.5,6400.33,1.0057876954506169
E86640,SOUTHCOTE CLINIC,5566.75,5084.33,0.9133390218709301
E87002,VICTORIA MEDICAL CENTRE,17835.5,17712.69,0.9931142945249641
E87003,NORTH KENSINGTON MEDICAL CENTRE,5060.0,5728.24,1.1320632411067193
E87004,HEALTH PARTNERS AT VIOLET MELCHETT,10395.25,9917.76,0.9540665207666964
E87005,BELGRAVIA SURGERY,8743.5,8513.64,0.9737107565620174
E87006,LITTLE VENICE MEDICAL CENTRE,4511.75,4583.66,1.0159383831107662
E87008,PADDINGTON GREEN HEALTH CENTRE,11184.0,11452.85,1.0240388054363376
E87009,THE GARWAY MEDICAL PRACTICE,3880.0,3756.51,0.9681726804123711
E87010,MAIDA VALE MEDICAL CENTRE,5941.0,5768.79,0.971013297424676
E87011,LISSON GROVE HEALTH CENTRE,8002.0,9338.06,1.16696575856036
E87013,STANHOPE MEWS SURGERY,16378.5,13920.11,0.8499013951216534
E87016,HOLLAND PARK SURGERY,12755.25,11319.86,0.8874667293859392
E87021,SHIRLAND MEDICAL,4970.75,6438.32,1.2952411607906251
E87024,THE GOLBORNE MEDICAL CENTRE,5544.0,6191.24,1.1167460317460316
E87026,MEANWHILE GARDEN MEDICAL CENTRE,2345.0,2721.82,1.1606908315565032
E87029,PORTLAND ROAD PRACTICE,9110.75,8785.72,0.9643245616442114
E87034,MARVEN MEDICAL CENTRE,14448.0,13697.48,0.9480537098560354
E87037,CONNAUGHT SQUARE PRACTICE,11437.5,10258.13,0.8968856830601092
E87038,ELGIN CLINIC,4588.0,5348.37,1.1657301656495205
E87043,EMPEROR'S GATE SURGERY,6927.75,5224.36,0.7541207462740428
E87045,COVENT GARDEN MEDICAL CENTRE,5149.25,5689.7,1.1049570325775597
E87046,THE RANDOLPH SURGERY,13345.0,12612.14,0.9450835518920944
E87047,EARLS COURT MEDICAL CENTRE,6870.25,6566.14,0.9557352352534478
E87048,ROSARY GARDEN SURGERY,3616.75,3075.44,0.8503324808184143
E87052,CROMPTON MEDICAL CENTRE,3493.75,3685.9,1.0549982110912344
E87061,THE PEMBRIDGE VILLAS SURGERY,14115.5,11790.65,0.8352980765824802
E87063,KINGS ROAD MEDICAL CENTRE,15511.25,13553.22,0.8737671045209122
E87065,THE NOTTING HILL MEDICAL CENTRE,3680.25,3948.66,1.072932545343387
E87066,FITZROVIA MEDICAL CENTRE,7806.75,7562.15,0.9686681397508566
E87067,COLVILLE HEALTH CENTRE,10797.75,11863.98,1.0987455719941654
E87069,SOHO CENTRE FOR HEALTH AND CARE,2965.5,2927.15,0.9870679480694655
E87070,CRAWFORD STREET SURGERY,7242.25,5982.21,0.8260153957678898
E87609,ST JOHNS WOOD MEDICAL PRACTICE,21499.75,19131.84,0.8898633705043082
E87637,GRAND UNION HEALTH CENTRE,20779.75,21056.05,1.013296598852248
E87648,MAYFAIR MEDICAL CENTRE,3969.5,4062.44,1.0234135281521601
E87663,THIRD FLOOR LANARK ROAD MEDICAL CENTRE,3356.0,3261.71,0.971904052443385
E87665,THE CHELSEA PRACTICE,6567.0,5693.87,0.8670427897061063
E87677,IMPERIAL COLLEGE HEALTH CENTRE,20165.25,12957.62,0.6425717509081217
E87681,NEWTON MEDICAL CENTRE,15018.0,13845.05,0.9218970568650952
E87691,WESTMINSTER SCHOOL,77.75,54.94,0.7066237942122187
