gp_code,year,list_size
C82122,2017,5217
C82123,2017,3377
C82124,2017,21104
C82600,2017,5396
C82610,2017,5339
C82611,2017,5787
C82614,2017,4074
C82620,2017,1939
C82623,2017,3393
C82624,2017,6904
C82626,2017,2196
C82627,2017,4695
C82628,2017,3316
C82631,2017,6123
C82634,2017,3196
C82639,2017,5818
C82642,2017,7672
C82643,2017,11699
C82644,2017,3837
C82649,2017,3986
C82650,2017,4399
C82651,2017,3812
C82653,2017,1374
C82656,2017,2314
C82657,2017,1408
C82659,2017,2887
C82660,2017,6381
C82662,2017,3796
C82663,2017,3462
C82667,2017,7042
C82669,2017,3824
C82670,2017,1221
C82671,2017,4374
C82676,2017,5169
C82678,2017,7363
C82680,2017,2449
C83001,2017,9373
C83002,2017,8299
C83003,2017,17190
C83004,2017,11386
C83005,2017,7405
C83006,2017,3906
C83007,2017,14061
C83008,2017,6196
C83009,2017,9464
C83010,2017,14962
C83011,2017,9420
C83013,2017,7615
C83014,2017,9794
C83015,2017,8372
C83016,2017,2502
C83017,2017,13559
C83018,2017,13291
C83019,2017,22154
C83020,2017,8946
C83022,2017,19845
C83023,2017,18366
C83024,2017,3539
C83025,2017,9717
C83026,2017,23693
C83027,2017,9112
C83028,2017,8033
C83029,2017,5897
C83030,2017,4810
C83031,2017,11539
C83032,2017,7618
C83033,2017,3379
C83035,2017,12556
C83036,2017,6731
C83037,2017,9238
C83038,2017,8197
C83039,2017,5445
C83040,2017,15890
C83041,2017,7850
C83042,2017,5692
C83043,2017,10258
C83044,2017,10584
C83045,2017,16005
C83046,2017,6107
C83047,2017,10235
C83048,2017,15124
C83049,2017,6612
C83051,2017,7533
C83052,2017,3391
C83053,2017,2376
C83054,2017,11173
C83055,2017,5275
C83056,2017,10933
C83057,2017,6025
C83058,2017,6987
C83059,2017,11562
C83060,2017,8033
C83061,2017,9548
C83062,2017,5645
C83063,2017,15840
C83064,2017,14030
C83065,2017,6761
C83067,2017,5841
C83068,2017,3897
C83071,2017,7404
C83072,2017,10679
C83073,2017,6107
C83074,2017,3976
C83075,2017,7378
C83078,2017,7149
C83079,2017,4492
C83080,2017,5549
C83082,2017,9568
C83083,2017,8028
C83085,2017,8255
C83605,2017,2830
C83611,2017,6304
C83613,2017,5434
C83614,2017,3642
C83617,2017,7298
C83626,2017,6724
C83628,2017,1376
C83631,2017,3543
C83633,2017,4350
C83634,2017,3903
C83635,2017,5910
C83637,2017,6965
C83641,2017,4293
C83643,2017,2364
C83649,2017,4534
C83650,2017,3686
C83652,2017,2081
C83653,2017,1727
C84001,2017,28419
C84002,2017,11655
C84003,2017,3842
C84004,2017,7482
C84005,2017,13342
C84008,2017,4883
C84009,2017,13928
C84010,2017,11655
C84011,2017,9085
C84012,2017,14817
C84013,2017,13278
C84014,2017,9848
C84016,2017,13389
C84017,2017,24025
C84018,2017,9157
C84019,2017,14213
C84020,2017,6025
C84021,2017,12587
C84023,2017,37982
C84024,2017,30165
C84025,2017,6800
C84026,2017,12027
C84028,2017,6781
C84029,2017,18260
C84030,2017,9029
C84031,2017,2732
C84032,2017,8366
C84033,2017,7919
C84034,2017,9920
C84035,2017,12080
C84036,2017,14705
C84037,2017,11900
C84039,2017,12036
C84042,2017,7571
C84043,2017,8910
C84044,2017,9621
C84045,2017,6989
C84046,2017,8348
C84047,2017,9676
C84048,2017,10924
C84049,2017,12223
C84051,2017,18962
C84052,2017,6095
C84053,2017,14736
C84055,2017,12162
C84057,2017,3330
C84059,2017,15328
C84060,2017,8870
C84061,2017,5192
C84063,2017,6555
C84064,2017,7031
C84065,2017,5356
C84066,2017,9497
C84067,2017,6012
C84069,2017,13242
C84072,2017,10277
C84074,2017,3903
C84076,2017,4119
C84077,2017,8987
C84078,2017,13019
C84080,2017,11308
C84081,2017,6236
C84084,2017,8176
C84085,2017,8409
C84086,2017,10630
C84087,2017,6004
C84090,2017,9466
C84091,2017,7423
C84092,2017,4332
C84094,2017,11902
C84095,2017,7183
C84096,2017,3518
C84101,2017,2884
C84103,2017,5003
C84104,2017,2549
C84105,2017,6975
C84106,2017,8277
C84107,2017,8502
C84112,2017,3340
C84113,2017,6327
C84114,2017,8984
C84115,2017,6385
C84116,2017,8062
C84117,2017,17154
C84120,2017,14535
C84122,2017,8070
C84123,2017,3178
C84124,2017,12069
C84125,2017,3402
C84127,2017,4408
C84129,2017,7213
C84131,2017,6964
C84133,2017,5859
C84135,2017,4379
C84136,2017,3793
C84138,2017,2705
C84140,2017,5299
C84142,2017,4976
C84144,2017,3587
C84145,2017,217
C84150,2017,3755
C84151,2017,2279
C84602,2017,1510
C84605,2017,17015
C84612,2017,434
C84613,2017,2332
C84619,2017,6290
C84621,2017,4396
C84624,2017,5129
C84628,2017,5752
C84629,2017,4091
C84633,2017,20
C84635,2017,989
C84637,2017,5948
C84646,2017,3776
C84647,2017,1465
C84650,2017,1800
C84654,2017,3799
C84656,2017,3034
C84658,2017,6150
C84660,2017,4035
C84664,2017,3925
C84667,2017,4494
C84672,2017,3804
C84676,2017,3109
C84679,2017,2849
C84680,2017,3012
C84682,2017,4422
C84683,2017,8050
C84688,2017,9862
C84691,2017,9749
C84692,2017,2609
C84693,2017,5206
C84694,2017,3525
C84695,2017,3291
C84696,2017,5584
C84698,2017,4189
C84703,2017,5457
C84704,2017,3741
C84705,2017,5118
C84709,2017,9584
C84710,2017,2751
C84712,2017,3596
C84714,2017,6655
C84717,2017,3064
C84720,2017,40
C85001,2017,4343
C85003,2017,11357
C85004,2017,16790
C85005,2017,8066
C85006,2017,4726
C85007,2017,10726
C85008,2017,13082
C85009,2017,6455
C85010,2017,12016
C85013,2017,10093
C85014,2017,8647
C85015,2017,5066
C85016,2017,11878
C85017,2017,11132
C85018,2017,6776
C85019,2017,4954
C85020,2017,13363
C85022,2017,11743
C85023,2017,10881
C85024,2017,5898
C85026,2017,5911
C85028,2017,4685
C85030,2017,9775
C85033,2017,10990
C85614,2017,2869
C85619,2017,6754
C85622,2017,2011
C85623,2017,3721
C85628,2017,992
C86001,2017,10658
C86002,2017,6106
C86003,2017,9638
C86005,2017,5850
C86006,2017,9709
C86007,2017,10939
C86009,2017,7924
C86011,2017,12854
C86012,2017,5476
C86013,2017,8992
C86014,2017,6283
C86015,2017,7698
C86016,2017,7639
C86017,2017,10303
C86018,2017,9864
C86019,2017,14072
C86020,2017,8869
C86021,2017,6325
C86022,2017,9626
C86023,2017,7487
C86024,2017,10628
C86025,2017,7776
C86026,2017,4797
C86029,2017,14736
C86030,2017,1986
C86032,2017,5813
C86033,2017,4580
C86034,2017,7148
C86037,2017,10539
C86038,2017,8903
C86039,2017,5626
C86605,2017,8245
C86606,2017,2923
C86609,2017,3377
C86611,2017,5313
C86613,2017,4258
C86614,2017,8975
C86616,2017,4159
C86621,2017,4683
C86623,2017,1980
C86625,2017,1709
C86626,2017,2333
C87002,2017,20817
C87003,2017,11310
C87004,2017,11398
C87005,2017,17689
C87006,2017,11046
C87007,2017,11585
C87008,2017,16541
C87009,2017,9937
C87010,2017,4603
C87012,2017,13050
C87013,2017,6192
C87014,2017,6569
C87015,2017,7027
C87016,2017,11454
C87017,2017,13371
C87018,2017,7931
C87020,2017,5872
C87022,2017,7386
C87023,2017,2089
C87024,2017,4017
C87029,2017,11432
C87030,2017,9073
C87031,2017,3239
C87603,2017,3394
C87604,2017,5765
C87606,2017,1539
C87608,2017,5391
C87616,2017,5981
C87620,2017,6471
C87621,2017,1787
C87622,2017,7343
C88005,2017,11462
C88006,2017,4225
C88007,2017,28681
C88008,2017,9461
C88009,2017,6223
C88010,2017,15626
C88011,2017,4777
C88014,2017,7899
C88015,2017,9868
C88016,2017,12367
C88018,2017,8586
C88019,2017,8870
C88020,2017,6306
C88021,2017,7433
C88022,2017,4093
C88023,2017,10238
C88024,2017,7403
C88025,2017,8460
C88026,2017,12784
C88027,2017,4848
C88028,2017,9500
C88030,2017,6719
C88031,2017,11216
C88032,2017,5205
C88033,2017,4784
C88034,2017,9337
C88035,2017,9743
C88036,2017,9879
C88037,2017,12527
C88038,2017,9199
C88039,2017,8034
C88040,2017,5855
C88041,2017,9114
C88042,2017,5236
C88043,2017,10511
C88044,2017,4596
C88045,2017,9706
C88046,2017,3117
C88047,2017,7509
C88048,2017,6598
C88049,2017,5180
C88050,2017,3622
C88051,2017,7450
C88052,2017,8491
C88053,2017,4009
C88054,2017,7308
C88057,2017,2371
C88059,2017,1300
C88060,2017,3842
C88062,2017,4593
C88068,2017,3330
C88069,2017,16369
C88070,2017,7743
C88072,2017,12179
C88073,2017,5676
C88074,2017,5146
C88076,2017,7021
C88077,2017,4968
C88078,2017,6562
C88079,2017,7769
C88082,2017,1250
C88083,2017,2740
C88084,2017,3411
C88085,2017,8519
C88086,2017,2952
C88087,2017,8162
C88088,2017,5576
C88090,2017,4397
C88091,2017,2679
C88092,2017,9574
C88095,2017,5240
C88096,2017,6641
C88622,2017,1660
C88627,2017,30020
C88631,2017,1443
C88643,2017,3026
C88647,2017,4640
C88648,2017,6608
C88652,2017,3669
C88655,2017,1220
C88656,2017,3136
D81001,2017,11625
D81002,2017,16182
D81003,2017,9873
D81004,2017,9625
D81005,2017,14003
D81007,2017,9175
D81008,2017,19563
D81009,2017,8886
D81010,2017,12014
D81011,2017,11256
D81012,2017,11291
D81013,2017,16239
D81014,2017,20516
D81015,2017,6498
D81016,2017,12283
D81017,2017,5926
D81018,2017,7785
D81019,2017,4161
D81020,2017,12955
D81021,2017,10905
D81022,2017,8031
D81023,2017,14163
D81024,2017,7424
D81025,2017,10710
D81026,2017,25194
D81027,2017,7437
D81028,2017,12354
D81029,2017,12300
D81030,2017,11014
D81031,2017,15538
D81032,2017,11630
D81033,2017,4747
D81034,2017,15227
D81035,2017,9124
D81036,2017,5854
D81037,2017,10224
D81038,2017,6443
D81039,2017,7554
D81040,2017,2177
D81041,2017,6001
D81042,2017,4972
D81043,2017,25859
D81044,2017,14216
D81045,2017,8769
D81046,2017,18515
D81047,2017,8036
D81049,2017,10244
D81050,2017,13775
D81051,2017,8347
D81052,2017,9247
D81053,2017,11896
D81054,2017,20025
D81055,2017,5899
D81056,2017,7548
D81057,2017,13249
D81058,2017,6682
D81059,2017,6819
D81060,2017,6567
D81061,2017,12421
D81062,2017,7275
D81063,2017,12971
D81064,2017,6172
D81065,2017,4265
D81066,2017,7890
D81070,2017,9703
D81071,2017,4961
D81073,2017,5226
D81074,2017,3609
D81078,2017,3643
D81081,2017,3154
D81082,2017,7206
D81084,2017,8111
D81085,2017,7153
D81086,2017,7091
D81087,2017,4539
D81602,2017,3818
D81603,2017,8096
D81605,2017,1951
D81606,2017,4135
D81607,2017,2825
D81611,2017,2135
D81612,2017,4946
D81615,2017,6472
D81616,2017,4756
D81618,2017,2500
D81619,2017,4923
D81620,2017,1941
D81622,2017,12610
D81623,2017,3121
D81624,2017,4606
D81625,2017,21787
D81629,2017,5513
D81630,2017,9119
D81631,2017,11724
D81633,2017,9952
D81637,2017,10932
D81645,2017,2870
D82001,2017,14054
D82002,2017,13229
D82003,2017,16658
D82004,2017,12804
D82005,2017,9388
D82006,2017,8393
D82007,2017,24990
D82008,2017,12995
D82009,2017,7570
D82010,2017,4909
D82011,2017,16461
D82012,2017,13461
D82013,2017,7438
D82015,2017,8669
D82016,2017,9199
D82017,2017,10367
D82018,2017,9997
D82019,2017,11524
D82020,2017,10477
D82022,2017,7047
D82023,2017,13079
D82024,2017,8690
D82025,2017,9154
D82026,2017,8435
D82027,2017,7856
D82028,2017,5678
D82029,2017,18007
D82030,2017,9085
D82031,2017,7857
D82032,2017,8241
D82034,2017,18246
D82035,2017,10228
D82036,2017,7671
D82037,2017,11051
D82038,2017,3075
D82039,2017,8571
D82040,2017,12551
D82041,2017,12020
D82042,2017,8050
D82043,2017,6723
D82044,2017,32956
D82045,2017,18574
D82046,2017,4277
D82047,2017,8317
D82048,2017,14054
D82049,2017,3621
D82050,2017,8982
D82051,2017,16523
D82053,2017,5627
D82054,2017,14898
D82056,2017,9740
D82057,2017,6982
D82058,2017,17493
D82059,2017,11551
D82060,2017,4909
D82062,2017,8764
D82063,2017,12099
D82064,2017,18863
D82065,2017,6920
D82066,2017,6788
D82067,2017,12014
D82068,2017,7268
D82069,2017,5818
D82070,2017,6290
D82071,2017,16004
D82072,2017,4354
D82073,2017,7900
D82076,2017,6654
D82078,2017,8940
D82079,2017,4960
D82080,2017,6315
D82081,2017,7092
D82084,2017,8275
D82085,2017,5940
D82087,2017,6510
D82088,2017,20043
D82096,2017,7990
D82099,2017,16440
D82100,2017,3980
D82104,2017,9064
D82105,2017,5611
D82106,2017,4482
D82600,2017,2000
D82604,2017,3022
D82613,2017,8605
D82618,2017,5516
D82621,2017,5915
D82624,2017,4774
D82628,2017,3391
D83001,2017,10370
D83002,2017,15869
D83003,2017,4585
D83004,2017,10959
D83005,2017,14147
D83006,2017,6750
D83007,2017,8991
D83008,2017,16666
D83009,2017,20130
D83010,2017,6468
D83011,2017,12638
D83012,2017,17759
D83013,2017,11700
D83014,2017,9449
D83015,2017,7418
D83016,2017,11303
D83017,2017,12346
D83018,2017,11440
D83019,2017,7298
D83020,2017,7909
D83021,2017,14946
D83022,2017,5109
D83023,2017,12367
D83024,2017,11567
D83026,2017,9250
D83027,2017,10594
D83028,2017,6818
D83029,2017,13962
D83030,2017,6322
D83033,2017,9050
D83034,2017,11154
D83035,2017,10430
D83036,2017,3971
D83037,2017,15085
D83038,2017,13543
D83039,2017,14959
D83040,2017,10878
D83041,2017,8710
D83043,2017,5919
D83044,2017,19242
D83045,2017,5339
D83046,2017,24348
D83047,2017,13108
D83048,2017,14107
D83049,2017,6604
D83050,2017,7294
D83051,2017,17060
D83053,2017,9306
D83054,2017,3782
D83055,2017,13787
D83056,2017,8357
D83057,2017,12325
D83058,2017,9995
D83059,2017,17848
D83060,2017,23010
D83061,2017,9879
D83062,2017,7477
D83064,2017,4968
D83067,2017,7127
D83069,2017,5449
D83070,2017,5088
D83073,2017,5830
D83074,2017,14627
D83075,2017,9501
D83076,2017,5016
D83078,2017,8096
D83079,2017,9134
D83080,2017,6019
D83081,2017,7497
D83082,2017,4314
D83084,2017,8023
D83608,2017,6697
D83610,2017,11963
D83615,2017,2694
D83619,2017,48
E81001,2017,3228
E81002,2017,7987
E81003,2017,14359
E81004,2017,11021
E81005,2017,10097
E81006,2017,10049
E81007,2017,6152
E81008,2017,13134
E81009,2017,12421
E81010,2017,8100
E81011,2017,12394
E81012,2017,11747
E81013,2017,10312
E81014,2017,10696
E81015,2017,15966
E81016,2017,7014
E81017,2017,10293
E81018,2017,11836
E81019,2017,16648
E81021,2017,9028
E81022,2017,13261
E81023,2017,3854
E81024,2017,5583
E81025,2017,4950
E81026,2017,6917
E81027,2017,11202
E81028,2017,13158
E81029,2017,13078
E81030,2017,2502
E81031,2017,4750
E81032,2017,24105
E81033,2017,17627
E81034,2017,7404
E81035,2017,8851
E81036,2017,11773
E81037,2017,14652
E81038,2017,12473
E81040,2017,7404
E81041,2017,12630
E81043,2017,10343
E81044,2017,22602
E81045,2017,8136
E81046,2017,11462
E81047,2017,10342
E81048,2017,8600
E81049,2017,7027
E81050,2017,11537
E81052,2017,9045
E81054,2017,3128
E81056,2017,6149
E81057,2017,13734
E81059,2017,5956
E81060,2017,4435
E81061,2017,5541
E81062,2017,7268
E81063,2017,8040
E81064,2017,5959
E81065,2017,6052
E81069,2017,4828
E81073,2017,14216
E81074,2017,10429
E81075,2017,8374
E81076,2017,4673
E81077,2017,4278
E81611,2017,3258
E81612,2017,5601
E81615,2017,3660
E81617,2017,5171
E81626,2017,5823
E81631,2017,2965
E81632,2017,7292
E81633,2017,3095
E81635,2017,2703
E81636,2017,1730
E82001,2017,19599
E82002,2017,9551
E82004,2017,3724
E82005,2017,35257
E82006,2017,9255
E82007,2017,10521
E82008,2017,9578
E82009,2017,12535
E82011,2017,7240
E82012,2017,14421
E82013,2017,12063
E82014,2017,12887
E82015,2017,11334
E82017,2017,11364
E82018,2017,12661
E82019,2017,16216
E82020,2017,6725
E82021,2017,6507
E82022,2017,16594
E82023,2017,10043
E82024,2017,13523
E82025,2017,16861
E82027,2017,12597
E82028,2017,8731
E82031,2017,18767
E82032,2017,17097
E82034,2017,6592
E82035,2017,12016
E82037,2017,15873
E82038,2017,8546
E82040,2017,21047
E82041,2017,10104
E82042,2017,8834
E82043,2017,12980
E82044,2017,14260
E82045,2017,8123
E82046,2017,11738
E82048,2017,9137
E82049,2017,3893
E82050,2017,4823
E82051,2017,13671
E82053,2017,6781
E82054,2017,11688
E82055,2017,12459
E82056,2017,7918
E82057,2017,5428
E82058,2017,16599
E82059,2017,10065
E82060,2017,20688
E82061,2017,12282
E82062,2017,15793
E82063,2017,11789
E82064,2017,6855
E82066,2017,3331
E82067,2017,16682
E82068,2017,11947
E82069,2017,4794
E82070,2017,2821
E82071,2017,15133
E82072,2017,11617
E82073,2017,13096
E82074,2017,20012
E82075,2017,12823
E82076,2017,5567
E82077,2017,12278
E82078,2017,9236
E82079,2017,7776
E82080,2017,10136
E82081,2017,12563
E82082,2017,14173
E82083,2017,10218
E82084,2017,13095
E82085,2017,20252
E82086,2017,15412
E82088,2017,8343
E82089,2017,14438
E82090,2017,10680
E82091,2017,17390
E82092,2017,11376
E82093,2017,12615
E82094,2017,9964
E82095,2017,7654
E82096,2017,10308
E82098,2017,7918
E82099,2017,12968
E82100,2017,12423
E82102,2017,9481
E82104,2017,5255
E82105,2017,4371
E82106,2017,10567
E82107,2017,8913
E82109,2017,7549
E82111,2017,4324
E82113,2017,4133
E82115,2017,12342
E82117,2017,12774
E82121,2017,4989
E82123,2017,10930
E82124,2017,21481
E82126,2017,2585
E82129,2017,14258
E82130,2017,6434
E82131,2017,2198
E82132,2017,6343
E82133,2017,4963
E82603,2017,2410
E82613,2017,2259
E82620,2017,801
E82626,2017,2649
E82627,2017,2749
E82630,2017,2358
E82638,2017,6261
E82640,2017,5216
E82641,2017,5733
E82643,2017,2429
E82644,2017,2161
E82652,2017,2445
E82654,2017,5307
E82655,2017,3252
E82656,2017,2369
E82657,2017,6351
E82661,2017,7151
E82663,2017,4077
E83003,2017,8513
E83005,2017,6147
E83006,2017,6747
E83007,2017,5722
E83008,2017,7605
E83009,2017,10717
E83010,2017,11296
E83011,2017,7791
E83012,2017,7828
E83013,2017,6435
E83016,2017,18077
E83017,2017,11161
E83018,2017,15131
E83020,2017,10122
E83021,2017,12449
E83024,2017,10276
E83025,2017,8912
E83026,2017,4138
E83027,2017,7446
E83028,2017,6299
E83030,2017,6266
E83031,2017,4897
E83032,2017,18594
E83034,2017,5559
E83035,2017,9489
E83036,2017,4440
E83037,2017,5338
E83038,2017,8272
E83039,2017,7310
E83041,2017,4443
E83042,2017,1870
E83044,2017,8465
E83045,2017,7310
E83046,2017,7078
E83049,2017,7062
E83050,2017,6529
E83053,2017,12750
E83600,2017,4995
E83613,2017,2862
E83621,2017,8246
E83622,2017,6896
E83624,2017,1928
E83629,2017,3511
E83631,2017,3342
E83632,2017,4212
E83633,2017,2124
E83637,2017,7566
E83638,2017,4887
E83639,2017,3846
E83644,2017,1455
E83649,2017,3508
E83650,2017,1636
E83653,2017,7378
E83654,2017,2537
E83656,2017,2013
E83657,2017,1855
E83658,2017,2323
E83668,2017,4122
E84002,2017,6605
E84003,2017,6191
E84004,2017,8408
E84005,2017,7311
E84006,2017,13661
E84007,2017,5595
E84008,2017,11189
E84009,2017,12568
E84011,2017,2463
E84012,2017,6784
E84013,2017,8160
E84014,2017,8906
E84015,2017,14418
E84017,2017,8603
E84018,2017,7870
E84020,2017,3163
E84021,2017,11958
E84022,2017,6941
E84023,2017,5335
E84024,2017,20112
E84025,2017,14259
E84026,2017,5418
E84028,2017,4615
E84029,2017,2393
E84030,2017,6532
E84031,2017,9001
E84032,2017,9013
E84033,2017,5810
E84036,2017,8894
E84039,2017,12232
E84040,2017,4089
E84042,2017,7939
E84044,2017,10015
E84048,2017,8874
E84049,2017,3369
E84051,2017,6152
E84053,2017,4089
E84056,2017,159
E84057,2017,13108
E84058,2017,19806
E84059,2017,4061
E84061,2017,11160
E84062,2017,4593
E84063,2017,5813
E84066,2017,3596
E84067,2017,8410
E84068,2017,15529
E84069,2017,12164
E84070,2017,4047
E84074,2017,5565
E84075,2017,5877
E84076,2017,6177
E84077,2017,2369
E84078,2017,5407
E84080,2017,8508
E84083,2017,6252
E84084,2017,779
E84086,2017,8076
E84601,2017,7063
E84617,2017,4281
E84620,2017,6400
E84624,2017,2296
E84626,2017,2898
E84635,2017,4892
E84637,2017,3273
E84638,2017,5749
E84645,2017,4124
E84646,2017,6990
E84647,2017,3342
E84653,2017,2639
E84656,2017,3617
E84657,2017,2344
E84658,2017,5384
E84663,2017,6365
E84665,2017,8629
E84667,2017,3005
E84669,2017,2673
E84674,2017,6223
E84676,2017,3801
E84678,2017,3880
E84680,2017,3960
E84681,2017,2994
E84684,2017,3471
E84685,2017,8626
E84690,2017,4327
E84693,2017,7949
E84696,2017,1651
E84699,2017,3075
E84701,2017,4257
E84702,2017,3079
E84704,2017,2303
E84705,2017,2541
E84708,2017,568
E84709,2017,11823
E84713,2017,3737
E85001,2017,7686
E85003,2017,19151
E85004,2017,7092
E85005,2017,3337
E85006,2017,4592
E85007,2017,9075
E85008,2017,7606
E85012,2017,4788
E85013,2017,3768
E85014,2017,9453
E85015,2017,5041
E85016,2017,10525
E85018,2017,2134
E85019,2017,8762
E85020,2017,13049
E85021,2017,7098
E85023,2017,2560
E85024,2017,5274
E85025,2017,4819
E85026,2017,12605
E85028,2017,8162
E85029,2017,13887
E85030,2017,7113
E85032,2017,5066
E85033,2017,9870
E85034,2017,6106
E85035,2017,4904
E85038,2017,5325
E85040,2017,9617
E85041,2017,5573
E85042,2017,5710
E85044,2017,2074
E85045,2017,3697
E85046,2017,6053
E85048,2017,6122
E85049,2017,6770
E85050,2017,7886
E85051,2017,6797
E85052,2017,5377
E85053,2017,4085
E85054,2017,10429
E85055,2017,11739
E85056,2017,7306
E85057,2017,10107
E85058,2017,8067
E85059,2017,9059
E85060,2017,6109
E85061,2017,3089
E85062,2017,10547
E85064,2017,4444
E85066,2017,3559
E85069,2017,4277
E85071,2017,1757
E85074,2017,4735
E85075,2017,4294
E85077,2017,3288
E85083,2017,5519
E85088,2017,3458
E85090,2017,5109
E85091,2017,1630
E85096,2017,8244
E85098,2017,3496
E85099,2017,3040
E85103,2017,3064
E85105,2017,1973
E85107,2017,7642
E85108,2017,5274
E85109,2017,3391
E85110,2017,3390
E85111,2017,4540
E85112,2017,5030
E85113,2017,6824
E85114,2017,7707
E85115,2017,3154
E85116,2017,5491
E85117,2017,3391
E85118,2017,7073
E85119,2017,7584
E85120,2017,8279
E85121,2017,11357
E85122,2017,16074
E85123,2017,7083
E85124,2017,2500
E85125,2017,4923
E85126,2017,7436
E85127,2017,9343
E85128,2017,8355
E85129,2017,5875
E85130,2017,4134
E85600,2017,4922
E85605,2017,7379
E85617,2017,3178
E85623,2017,1709
E85624,2017,6924
E85625,2017,3787
E85628,2017,8783
E85630,2017,2974
E85633,2017,7786
E85635,2017,5472
E85636,2017,9227
E85640,2017,3471
E85643,2017,5462
E85649,2017,2325
E85656,2017,3711
E85657,2017,9814
E85658,2017,4261
E85659,2017,1961
E85663,2017,9750
E85672,2017,1243
E85677,2017,4619
E85680,2017,9621
E85681,2017,8306
E85682,2017,6914
E85683,2017,4382
E85685,2017,8299
E85686,2017,3335
E85687,2017,1290
E85692,2017,7292
E85693,2017,7839
E85694,2017,3485
E85696,2017,8454
E85697,2017,5530
E85699,2017,5471
E85700,2017,2016
E85705,2017,190
E85707,2017,4445
E85708,2017,4514
E85712,2017,6682
E85713,2017,3776
E85714,2017,3056
E85715,2017,4264
E85716,2017,9731
E85718,2017,4562
E85719,2017,11515
E85721,2017,2323
E85723,2017,4101
E85725,2017,6938
E85726,2017,2893
E85727,2017,3568
E85728,2017,358
E85732,2017,2068
E85733,2017,1586
E85734,2017,4881
E85735,2017,3533
E85736,2017,6180
E85739,2017,5600
E85740,2017,2311
E85743,2017,3088
E85744,2017,7126
E85745,2017,7064
E85746,2017,3686
E85748,2017,6719
E85750,2017,7565
E85755,2017,172
E86001,2017,11665
E86003,2017,4309
E86004,2017,9959
E86005,2017,6921
E86006,2017,7570
E86007,2017,9185
E86009,2017,7896
E86010,2017,11553
E86011,2017,6051
E86012,2017,11721
