GP_CODE,total_oc_submissions,TOTAL_PATIENTS,oc_rate,tertile,REGION_NAME,SUPPLIER
G82200,3277.0,10869,15.074983899162754,High,SOUTH EAST,"CONTINUUM HEALTH LIMITED, Engage Health Systems Limited"
G82203,1084.0,10561,5.132089764226872,Mid,SOUTH EAST,CONTINUUM HEALTH LIMITED
G82205,230.0,8397,1.3695367393116589,Low,SOUTH EAST,ECONSULT HEALTH LIMITED
G82211,1483.0,8839,8.388958026926122,Mid,SOUTH EAST,ECONSULT HEALTH LIMITED
G82212,1389.0,8880,7.8209459459459465,Mid,SOUTH EAST,"CONTINUUM HEALTH LIMITED, ECONSULT HEALTH LIMITED"
G82215,1543.0,7707,10.010380173867912,High,SOUTH EAST,CONTINUUM HEALTH LIMITED
G82217,516.0,3497,7.377752359164999,Mid,SOUTH EAST,ECONSULT HEALTH LIMITED
G82218,3103.0,12381,12.531297956546322,High,SOUTH EAST,CONTINUUM HEALTH LIMITED
G82219,128.0,4904,1.3050570962479608,Low,SOUTH EAST,"CONTINUUM HEALTH LIMITED, ECONSULT HEALTH LIMITED"
G82224,107.0,3890,1.3753213367609254,Low,SOUTH EAST,ECONSULT HEALTH LIMITED
G82226,249.0,5527,2.2525782522163924,Mid,SOUTH EAST,ECONSULT HEALTH LIMITED
G82227,1467.0,6093,12.038404726735598,High,SOUTH EAST,ACCURX LIMITED
G82228,3285.0,24191,6.7897151833326435,Mid,SOUTH EAST,ECONSULT HEALTH LIMITED
G82229,1800.0,7369,12.213326095806758,High,SOUTH EAST,ACCURX LIMITED
G82231,571.0,6919,4.126318832201186,Mid,SOUTH EAST,CONTINUUM HEALTH LIMITED
G82232,1827.0,9580,9.535490605427976,High,SOUTH EAST,ECONSULT HEALTH LIMITED
G82233,538.0,8830,3.0464326160815403,Mid,SOUTH EAST,CONTINUUM HEALTH LIMITED
G82234,950.0,6161,7.709787372179841,Mid,SOUTH EAST,CONTINUUM HEALTH LIMITED
G82235,329.0,5671,2.900722976547346,Mid,SOUTH EAST,CONTINUUM HEALTH LIMITED
G82600,34.0,2304,0.7378472222222222,Low,SOUTH EAST,ECONSULT HEALTH LIMITED
G82604,459.0,15468,1.483708301008534,Low,SOUTH EAST,CONTINUUM HEALTH LIMITED
G82631,224.0,7894,1.418799087914872,Low,SOUTH EAST,ECONSULT HEALTH LIMITED
G82634,74.0,12077,0.30636747536639897,Low,SOUTH EAST,CONTINUUM HEALTH LIMITED
G82635,30.0,2177,0.6890215893431327,Low,SOUTH EAST,ACCURX LIMITED
G82641,101.0,7433,0.6794026637965829,Low,SOUTH EAST,"ECONSULT HEALTH LIMITED, Engage Health Systems Limited"
G82647,3882.0,23318,8.324041512994253,Mid,SOUTH EAST,CONTINUUM HEALTH LIMITED
G82648,81.0,3928,1.0310590631364562,Low,SOUTH EAST,ECONSULT HEALTH LIMITED
G82650,1396.0,9430,7.401908801696713,Mid,SOUTH EAST,ACCURX LIMITED
G82652,155.0,3137,2.470513229199873,Mid,SOUTH EAST,ECONSULT HEALTH LIMITED
G82658,775.0,5114,7.577238951896755,Mid,SOUTH EAST,ECONSULT HEALTH LIMITED
G82665,158.0,5478,1.4421321650237313,Low,SOUTH EAST,CONTINUUM HEALTH LIMITED
G82666,1763.0,12763,6.906683381650081,Mid,SOUTH EAST,CONTINUUM HEALTH LIMITED
G82679,692.0,7022,4.927371119339219,Mid,SOUTH EAST,ECONSULT HEALTH LIMITED
G82682,212.0,7336,1.444929116684842,Low,SOUTH EAST,ECONSULT HEALTH LIMITED
G82684,565.0,4492,6.288958147818343,Mid,SOUTH EAST,ECONSULT HEALTH LIMITED
G82687,96.0,9784,0.49059689288634506,Low,SOUTH EAST,ECONSULT HEALTH LIMITED
G82691,34.0,3434,0.49504950495049505,Low,SOUTH EAST,ACCURX LIMITED
G82693,3181.0,17843,8.913859776943339,High,SOUTH EAST,CONTINUUM HEALTH LIMITED
G82696,134.0,2649,2.5292563231408076,Mid,SOUTH EAST,ECONSULT HEALTH LIMITED
G82697,1321.0,9726,6.79107546781822,Mid,SOUTH EAST,ACCURX LIMITED
G82698,279.0,4430,3.1489841986455986,Mid,SOUTH EAST,CONTINUUM HEALTH LIMITED
G82700,1133.0,10127,5.593956749284092,Mid,SOUTH EAST,ECONSULT HEALTH LIMITED
G82702,1680.0,8054,10.42960019865905,High,SOUTH EAST,CONTINUUM HEALTH LIMITED
G82708,195.0,4279,2.2785697592895535,Mid,SOUTH EAST,CONTINUUM HEALTH LIMITED
G82711,17.0,4247,0.20014127619496117,Low,SOUTH EAST,ECONSULT HEALTH LIMITED
G82719,4959.0,16649,14.892786353534746,High,SOUTH EAST,ACCURX LIMITED
G82721,236.0,3229,3.6543821616599566,Mid,SOUTH EAST,ECONSULT HEALTH LIMITED
G82729,211.0,9958,1.0594496886925087,Low,SOUTH EAST,ECONSULT HEALTH LIMITED
G82730,2271.0,12726,8.922677982083922,High,SOUTH EAST,ECONSULT HEALTH LIMITED
G82733,170.0,4279,1.9864454311755082,Mid,SOUTH EAST,ECONSULT HEALTH LIMITED
G82737,1045.0,11244,4.646922803272856,Mid,SOUTH EAST,ECONSULT HEALTH LIMITED
G82741,4605.0,30598,7.525001634093732,Mid,SOUTH EAST,CONTINUUM HEALTH LIMITED
G82744,4249.0,38311,5.545404714050795,Mid,SOUTH EAST,ECONSULT HEALTH LIMITED
G82753,1041.0,8476,6.140868334119868,Mid,SOUTH EAST,CONTINUUM HEALTH LIMITED
G82754,47.0,3613,0.6504290063659008,Low,SOUTH EAST,ECONSULT HEALTH LIMITED
G82763,125.0,3024,2.066798941798942,Mid,SOUTH EAST,CONTINUUM HEALTH LIMITED
G82768,1639.0,7941,10.319858959828737,High,SOUTH EAST,CONTINUUM HEALTH LIMITED
G82780,724.0,16777,2.157715920605591,Mid,SOUTH EAST,ECONSULT HEALTH LIMITED
G82790,57.0,6266,0.4548356208107246,Low,SOUTH EAST,ECONSULT HEALTH LIMITED
G82796,120.0,7413,0.8093889113719142,Low,SOUTH EAST,ACCURX LIMITED
G82799,525.0,14236,1.8439168305703848,Mid,SOUTH EAST,ECONSULT HEALTH LIMITED
G82802,91.0,7766,0.5858872006180789,Low,SOUTH EAST,ECONSULT HEALTH LIMITED
G82808,54.0,10034,0.2690851106238788,Low,SOUTH EAST,ECONSULT HEALTH LIMITED
G82809,3413.0,15992,10.67096048024012,High,SOUTH EAST,CONTINUUM HEALTH LIMITED
G82888,770.0,6069,6.343713956170704,Mid,SOUTH EAST,ACCURX LIMITED
G83001,1083.0,12159,4.453491241056009,Mid,LONDON,ACCURX LIMITED
G83002,676.0,9657,3.5000517759138448,Mid,LONDON,ACCURX LIMITED
G83004,3111.0,13367,11.6368669110496,High,LONDON,ACCURX LIMITED
G83006,3632.0,16040,11.321695760598503,High,LONDON,ACCURX LIMITED
G83009,2314.0,11393,10.155358553497761,High,LONDON,ACCURX LIMITED
G83010,532.0,14502,1.8342297614122192,Mid,LONDON,ACCURX LIMITED
G83012,3744.0,15758,11.879680162457166,High,LONDON,ACCURX LIMITED
G83013,1601.0,8006,9.998750936797402,High,LONDON,ACCURX LIMITED
G83015,220.0,7491,1.4684287812041117,Low,LONDON,ACCURX LIMITED
G83016,2365.0,11628,10.169418644650843,High,LONDON,"ACCURX LIMITED, SILICON PRACTICE LTD"
G83018,4416.0,19158,11.525211399937364,High,LONDON,ACCURX LIMITED
G83019,2316.0,15398,7.520457202234056,Mid,LONDON,ACCURX LIMITED
G83021,503.0,17962,1.4001781538804141,Low,LONDON,ACCURX LIMITED
G83025,203.0,11153,0.9100690397202547,Low,LONDON,ACCURX LIMITED
G83026,780.0,8153,4.783515270452595,Mid,LONDON,ACCURX LIMITED
G83027,2876.0,20917,6.8747908399866136,Mid,LONDON,ECONSULT HEALTH LIMITED
G83028,1168.0,14743,3.9612019263379232,Mid,LONDON,ACCURX LIMITED
G83029,139.0,7356,0.9448069603045133,Low,LONDON,ACCURX LIMITED
G83030,1284.0,6595,9.734647460197118,High,LONDON,ACCURX LIMITED
G83031,568.0,7051,4.027797475535385,Mid,LONDON,ACCURX LIMITED
G83033,249.0,5498,2.264459803564933,Mid,LONDON,ACCURX LIMITED
G83039,2532.0,10483,12.076695602403891,High,LONDON,ACCURX LIMITED
G83044,2771.0,12923,10.721194769016481,High,LONDON,ACCURX LIMITED
G83046,918.0,6394,7.1786049421332505,Mid,LONDON,ACCURX LIMITED
G83049,2092.0,12750,8.20392156862745,Mid,LONDON,ACCURX LIMITED
G83052,4574.0,17829,12.827416007628022,High,LONDON,RAPID HEALTH
G83053,1272.0,21339,2.9804583157598765,Mid,LONDON,ACCURX LIMITED
G83057,2848.0,11504,12.378303198887343,High,LONDON,ACCURX LIMITED
G83058,1005.0,12062,4.165975791742662,Mid,LONDON,ACCURX LIMITED
G83060,761.0,7347,5.178984619572614,Mid,LONDON,ACCURX LIMITED
G83062,1712.0,11594,7.383129204761085,Mid,LONDON,ACCURX LIMITED
G83065,2402.0,15094,7.956804028090632,Mid,LONDON,ACCURX LIMITED
G83066,8930.0,30673,14.55677631793434,High,LONDON,ACCURX LIMITED
G83067,5816.0,31781,9.150121141562568,High,LONDON,ACCURX LIMITED
G83628,3294.0,10816,15.227440828402369,High,LONDON,ACCURX LIMITED
G83630,2600.0,12442,10.448480951615498,High,LONDON,ACCURX LIMITED
G83631,368.0,4897,3.757402491321217,Mid,LONDON,ACCURX LIMITED
G83633,94.0,5249,0.8954086492665269,Low,LONDON,ACCURX LIMITED
G83635,878.0,4524,9.703801945181254,High,LONDON,ACCURX LIMITED
G83641,358.0,3580,5.0,Mid,LONDON,ACCURX LIMITED
G83642,2065.0,10315,10.009694619486186,High,LONDON,ACCURX LIMITED
G83647,642.0,8413,3.81552359443718,Mid,LONDON,ACCURX LIMITED
G83654,93.0,5682,0.8183738120380148,Low,LONDON,ACCURX LIMITED
G83673,542.0,6937,3.9065878621882653,Mid,LONDON,ACCURX LIMITED
G83680,5544.0,26043,10.643935030526437,High,LONDON,ACCURX LIMITED
G84001,2214.0,13324,8.308315821074753,Mid,LONDON,ECONSULT HEALTH LIMITED
G84002,1541.0,13243,5.818168088801631,Mid,LONDON,ECONSULT HEALTH LIMITED
G84003,585.0,11899,2.4581897638457013,Mid,LONDON,ECONSULT HEALTH LIMITED
G84004,2501.0,9486,13.18258486190175,High,LONDON,ACCURX LIMITED
G84005,1445.0,5250,13.761904761904763,High,LONDON,ACCURX LIMITED
G84006,2405.0,9626,12.49220860170372,High,LONDON,ACCURX LIMITED
G84007,1993.0,8040,12.394278606965175,High,LONDON,ACCURX LIMITED
G84008,136.0,6316,1.0766307789740341,Low,LONDON,ACCURX LIMITED
G84009,924.0,4310,10.719257540603248,High,LONDON,ACCURX LIMITED
G84010,5162.0,23608,10.932734666214843,High,LONDON,ACCURX LIMITED
G84011,2510.0,8304,15.11319845857418,High,LONDON,ACCURX LIMITED
G84013,901.0,4374,10.29949702789209,High,LONDON,ACCURX LIMITED
G84015,1006.0,10562,4.762355614466957,Mid,LONDON,ECONSULT HEALTH LIMITED
G84016,1601.0,13109,6.106491723243574,Mid,LONDON,ECONSULT HEALTH LIMITED
G84017,2743.0,8749,15.676077265973253,High,LONDON,ACCURX LIMITED
G84018,1976.0,7559,13.070511972483132,High,LONDON,ACCURX LIMITED
G84019,1701.0,11108,7.656643860280878,Mid,LONDON,ECONSULT HEALTH LIMITED
G84020,1998.0,9123,10.950345281157514,High,LONDON,ACCURX LIMITED
G84023,3013.0,9994,15.074044426655993,High,LONDON,ACCURX LIMITED
G84024,2409.0,9776,12.320990180032734,High,LONDON,ACCURX LIMITED
G84025,2070.0,9116,11.35366388767003,High,LONDON,ACCURX LIMITED
G84027,8402.0,32992,12.733389912706112,High,LONDON,CONTINUUM HEALTH LIMITED
G84028,1619.0,7127,11.358215237827977,High,LONDON,ACCURX LIMITED
G84029,44.0,3640,0.6043956043956044,Low,LONDON,ACCURX LIMITED
G84030,1520.0,6848,11.098130841121495,High,LONDON,ACCURX LIMITED
G84032,3299.0,14393,11.460432154519557,High,LONDON,ACCURX LIMITED
G84033,815.0,8693,4.687679742321408,Mid,LONDON,"ECONSULT HEALTH LIMITED, Engage Health Systems Limited"
G84035,1934.0,8607,11.23504124549785,High,LONDON,ACCURX LIMITED
G84039,857.0,3805,11.26149802890933,High,LONDON,ACCURX LIMITED
G84040,1823.0,10654,8.555472123146236,High,LONDON,ACCURX LIMITED
G84041,60.0,4202,0.7139457401237506,Low,LONDON,ACCURX LIMITED
G84604,166.0,8761,0.9473804360232849,Low,LONDON,ACCURX LIMITED
G84607,848.0,5437,7.7984182453558955,Mid,LONDON,ECONSULT HEALTH LIMITED
G84609,518.0,3445,7.518142235123368,Mid,LONDON,ACCURX LIMITED
G84621,1036.0,4123,12.563667232597622,High,LONDON,ACCURX LIMITED
G84624,54.0,2468,1.094003241491086,Low,LONDON,ACCURX LIMITED
G84625,1974.0,7599,12.988551125148046,High,LONDON,ACCURX LIMITED
G84627,2162.0,7029,15.379143548157634,High,LONDON,ACCURX LIMITED
G84629,772.0,6511,5.9284288127783755,Mid,LONDON,ACCURX LIMITED
G84630,77.0,2871,1.3409961685823757,Low,LONDON,ACCURX LIMITED
G85001,1539.0,10256,7.502925117004681,Mid,LONDON,ACCURX LIMITED
G85002,5427.0,23796,11.403177004538579,High,LONDON,EVERGREEN HEALTH SOLUTIONS
G85004,9849.0,34776,14.16062801932367,High,LONDON,Klinik Healthcare Solutions UK Ltd
G85006,1385.0,8913,7.769550095366318,Mid,LONDON,ACCURX LIMITED
G85011,3569.0,19432,9.183305887196378,High,LONDON,ACCURX LIMITED
G85013,733.0,9094,4.030129755882999,Mid,LONDON,ACCURX LIMITED
G85014,3482.0,12172,14.30331909300033,High,LONDON,ACCURX LIMITED
G85015,181.0,8788,1.0298133818843878,Low,LONDON,ACCURX LIMITED
G85016,3710.0,14786,12.545651291762479,High,LONDON,ACCURX LIMITED
G85019,374.0,2811,6.652436855211668,Mid,LONDON,ACCURX LIMITED
G85020,397.0,15775,1.2583201267828843,Low,LONDON,ACCURX LIMITED
G85021,994.0,4806,10.341240116521016,High,LONDON,ACCURX LIMITED
G85022,2188.0,15801,6.923612429593064,Mid,LONDON,ACCURX LIMITED
G85023,256.0,13975,0.9159212880143113,Low,LONDON,ACCURX LIMITED
G85024,3670.0,14446,12.702478194655962,High,LONDON,Klinik Healthcare Solutions UK Ltd
G85025,2327.0,12841,9.060820808348259,High,LONDON,ACCURX LIMITED
G85026,109.0,4307,1.2653819363826329,Low,LONDON,ACCURX LIMITED
G85028,349.0,12568,1.3884468491406747,Low,LONDON,ACCURX LIMITED
G85029,2810.0,16946,8.291042133836894,Mid,LONDON,EVERGREEN HEALTH SOLUTIONS
G85030,1397.0,6001,11.63972671221463,High,LONDON,EVERGREEN HEALTH SOLUTIONS
G85031,1936.0,6832,14.168618266978921,High,LONDON,ACCURX LIMITED
G85032,271.0,11689,1.159209513217555,Low,LONDON,ACCURX LIMITED
G85034,17679.0,75343,11.73234407974198,High,LONDON,ACCURX LIMITED
G85038,7350.0,51931,7.076697926094241,Mid,LONDON,ACCURX LIMITED
G85039,1078.0,19403,2.7779209400608154,Mid,LONDON,ACCURX LIMITED
G85040,2986.0,13815,10.80709373868983,High,LONDON,EVERGREEN HEALTH SOLUTIONS
G85041,510.0,8050,3.1677018633540373,Mid,LONDON,ACCURX LIMITED
G85042,315.0,6725,2.342007434944238,Mid,LONDON,ACCURX LIMITED
G85044,310.0,5677,2.730315307380659,Mid,LONDON,ACCURX LIMITED
G85045,872.0,7870,5.54002541296061,Mid,LONDON,ACCURX LIMITED
G85046,292.0,12099,1.2067112984544177,Low,LONDON,ACCURX LIMITED
G85047,200.0,11290,0.8857395925597874,Low,LONDON,ACCURX LIMITED
G85051,243.0,9176,1.324106364428945,Low,LONDON,ACCURX LIMITED
G85052,199.0,10329,0.9633071933391422,Low,LONDON,ACCURX LIMITED
G85053,1657.0,23136,3.5809993084370673,Mid,LONDON,ECONSULT HEALTH LIMITED
G85054,483.0,7283,3.315941233008376,Mid,LONDON,ACCURX LIMITED
G85057,2055.0,12757,8.054401505056049,Mid,LONDON,"ACCURX LIMITED, CONTINUUM HEALTH LIMITED"
G85061,1969.0,9695,10.154718927282104,High,LONDON,ACCURX LIMITED
G85073,211.0,7267,1.4517682675106647,Low,LONDON,ACCURX LIMITED
G85076,564.0,9459,2.9812876625436093,Mid,LONDON,ECONSULT HEALTH LIMITED
G85083,723.0,12619,2.8647277914256284,Mid,LONDON,ACCURX LIMITED
G85084,334.0,15945,1.0473502665412355,Low,LONDON,ACCURX LIMITED
G85085,2806.0,13146,10.672447892895176,High,LONDON,Klinik Healthcare Solutions UK Ltd
G85086,739.0,11006,3.357259676540069,Mid,LONDON,ACCURX LIMITED
G85087,3667.0,17226,10.643794264483919,High,LONDON,EVERGREEN HEALTH SOLUTIONS
G85091,65.0,6742,0.4820528033224562,Low,LONDON,ACCURX LIMITED
G85096,1263.0,10578,5.969937606352808,Mid,LONDON,ACCURX LIMITED
G85100,1401.0,8532,8.21026722925457,Mid,LONDON,ACCURX LIMITED
G85102,467.0,9506,2.456343362087103,Mid,LONDON,ACCURX LIMITED
G85105,912.0,6623,6.885097387890684,Mid,LONDON,ACCURX LIMITED
G85109,1172.0,21253,2.757257798898979,Mid,LONDON,ACCURX LIMITED
G85114,3589.0,13008,13.795356703567034,High,LONDON,ACCURX LIMITED
G85119,473.0,6435,3.6752136752136755,Mid,LONDON,ECONSULT HEALTH LIMITED
G85120,1017.0,6519,7.800276115968707,Mid,LONDON,ACCURX LIMITED
G85121,1630.0,10066,8.096562686270614,Mid,LONDON,"ACCURX LIMITED, CONTINUUM HEALTH LIMITED"
G85123,440.0,10060,2.186878727634195,Mid,LONDON,ACCURX LIMITED
G85125,839.0,6109,6.866917662465215,Mid,LONDON,ACCURX LIMITED
G85127,526.0,6406,4.105526069310022,Mid,LONDON,ACCURX LIMITED
G85129,1651.0,7634,10.813466072832068,High,LONDON,ACCURX LIMITED
G85130,1802.0,10141,8.884725372251257,High,LONDON,ACCURX LIMITED
G85132,4162.0,15583,13.354296348584995,High,LONDON,EVERGREEN HEALTH SOLUTIONS
G85134,139.0,8873,0.7832751042488447,Low,LONDON,ACCURX LIMITED
G85135,2829.0,11694,12.095946639302205,High,LONDON,ACCURX LIMITED
G85136,2521.0,15370,8.201040988939493,Mid,LONDON,ACCURX LIMITED
G85137,974.0,8720,5.584862385321101,Mid,LONDON,ACCURX LIMITED
G85138,558.0,14860,1.8775235531628536,Mid,LONDON,ACCURX LIMITED
G85623,1928.0,10861,8.875794125771108,High,LONDON,ACCURX LIMITED
G85632,111.0,9157,0.6060936988096538,Low,LONDON,ACCURX LIMITED
G85633,5067.0,20423,12.40513146942173,High,LONDON,ACCURX LIMITED
G85642,635.0,9549,3.324955492721751,Mid,LONDON,ACCURX LIMITED
G85644,1114.0,6219,8.956423862357292,High,LONDON,ACCURX LIMITED
G85647,320.0,7591,2.1077591885127123,Mid,LONDON,ACCURX LIMITED
G85651,1473.0,6870,10.72052401746725,High,LONDON,ACCURX LIMITED
G85662,160.0,7434,1.0761366693570085,Low,LONDON,ACCURX LIMITED
G85673,617.0,6948,4.440126655152562,Mid,LONDON,ACCURX LIMITED
G85674,181.0,7238,1.2503453992815694,Low,LONDON,"ACCURX LIMITED, SILICON PRACTICE LTD"
G85681,37.0,4743,0.39004849251528567,Low,LONDON,ACCURX LIMITED
G85685,546.0,9400,2.904255319148936,Mid,LONDON,ACCURX LIMITED
G85690,1631.0,7176,11.364269788182833,High,LONDON,ACCURX LIMITED
G85695,890.0,7095,6.272022551092318,Mid,LONDON,ACCURX LIMITED
G85696,3774.0,17561,10.745401742497581,High,LONDON,Klinik Healthcare Solutions UK Ltd
G85698,2719.0,16036,8.477799950112246,Mid,LONDON,Klinik Healthcare Solutions UK Ltd
G85705,613.0,7133,4.296929763073041,Mid,LONDON,ACCURX LIMITED
G85706,1616.0,5989,13.491400901653032,High,LONDON,ACCURX LIMITED
G85708,1645.0,10226,8.043223156659497,Mid,LONDON,ACCURX LIMITED
G85711,239.0,11460,1.0427574171029668,Low,LONDON,ACCURX LIMITED
G85715,1960.0,11529,8.500303582270794,High,LONDON,EVERGREEN HEALTH SOLUTIONS
G85716,1191.0,6411,9.28872250818905,High,LONDON,"ACCURX LIMITED, CONTINUUM HEALTH LIMITED"
G85721,773.0,6639,5.821659888537431,Mid,LONDON,ACCURX LIMITED
G85722,3101.0,11421,13.57586901322126,High,LONDON,ACCURX LIMITED
G85724,4677.0,19591,11.936603542442958,High,LONDON,EVERGREEN HEALTH SOLUTIONS
G85726,206.0,7528,1.3682252922422955,Low,LONDON,ACCURX LIMITED
G85727,90.0,7382,0.6095908967759415,Low,LONDON,ACCURX LIMITED
G85736,528.0,4415,5.979614949037373,Mid,LONDON,ACCURX LIMITED
H81002,1069.0,8435,6.336692353289863,Mid,SOUTH EAST,"ACCURX LIMITED, RAPID HEALTH"
H81003,6164.0,19196,16.055428214211297,High,SOUTH EAST,ACCURX LIMITED
H81004,2971.0,12449,11.932685356253513,High,SOUTH EAST,"ACCURX LIMITED, RAPID HEALTH"
H81005,2697.0,6542,20.612962396820542,High,SOUTH EAST,ACCURX LIMITED
H81006,497.0,8613,2.8851735748287473,Mid,SOUTH EAST,ACCURX LIMITED
H81009,4172.0,16403,12.717185880631593,High,SOUTH EAST,ACCURX LIMITED
H81010,7278.0,24622,14.779465518641866,High,SOUTH EAST,ACCURX LIMITED
H81011,1562.0,8562,9.121700537257649,High,SOUTH EAST,ACCURX LIMITED
H81013,5389.0,28413,9.48333509309119,High,SOUTH EAST,RAPID HEALTH
H81015,2614.0,10610,12.318567389255419,High,SOUTH EAST,ACCURX LIMITED
H81016,778.0,10168,3.825727773406766,Mid,SOUTH EAST,ACCURX LIMITED
H81017,1934.0,19953,4.846389014183331,Mid,SOUTH EAST,ACCURX LIMITED
H81019,4299.0,14173,15.166161010371834,High,SOUTH EAST,"ACCURX LIMITED, CONTINUUM HEALTH LIMITED"
H81020,5754.0,13601,21.152856407617087,High,SOUTH EAST,ACCURX LIMITED
H81021,2095.0,16999,6.162127183951997,Mid,SOUTH EAST,ACCURX LIMITED
H81022,2465.0,5260,23.431558935361217,High,SOUTH EAST,ACCURX LIMITED
H81023,1887.0,11343,8.317905316053954,Mid,SOUTH EAST,ACCURX LIMITED
H81024,4764.0,12839,18.552846794921724,High,SOUTH EAST,ACCURX LIMITED
H81025,3272.0,11444,14.295700803914716,High,SOUTH EAST,ACCURX LIMITED
H81026,3101.0,11605,13.360620422231799,High,SOUTH EAST,ACCURX LIMITED
H81027,3540.0,15624,11.328725038402458,High,SOUTH EAST,RAPID HEALTH
H81028,3260.0,11253,14.485026215231494,High,SOUTH EAST,ACCURX LIMITED
H81029,3382.0,12686,13.32965473750591,High,SOUTH EAST,ACCURX LIMITED
H81030,5590.0,28613,9.768287142208088,High,SOUTH EAST,ACCURX LIMITED
H81032,5943.0,17235,17.24107919930374,High,SOUTH EAST,ACCURX LIMITED
H81033,8561.0,22917,18.678273770563337,High,SOUTH EAST,ACCURX LIMITED
H81034,1881.0,8830,10.651189127972819,High,SOUTH EAST,RAPID HEALTH
H81035,4406.0,11602,18.98810549905189,High,SOUTH EAST,ACCURX LIMITED
H81036,2431.0,9830,12.365208545269583,High,SOUTH EAST,RAPID HEALTH
H81038,493.0,3505,7.0328102710413685,Mid,SOUTH EAST,ACCURX LIMITED
H81039,1470.0,6402,11.480787253983129,High,SOUTH EAST,RAPID HEALTH
H81040,1224.0,9138,6.6973079448457,Mid,SOUTH EAST,RAPID HEALTH
H81041,3074.0,10609,14.487699123385806,High,SOUTH EAST,ACCURX LIMITED
H81042,4616.0,16821,13.72094405802271,High,SOUTH EAST,ACCURX LIMITED
H81043,3203.0,10518,15.226278760220575,High,SOUTH EAST,ACCURX LIMITED
H81044,1636.0,4750,17.22105263157895,High,SOUTH EAST,ACCURX LIMITED
H81045,3231.0,10721,15.068557037589779,High,SOUTH EAST,ACCURX LIMITED
H81046,1321.0,7213,9.15707749896021,High,SOUTH EAST,RAPID HEALTH
H81047,704.0,12023,2.92772186642269,Mid,SOUTH EAST,ECONSULT HEALTH LIMITED
H81048,3221.0,10592,15.204871601208458,High,SOUTH EAST,ACCURX LIMITED
H81050,3374.0,12243,13.779302458547741,High,SOUTH EAST,RAPID HEALTH
H81051,4311.0,14037,15.355845266082497,High,SOUTH EAST,"ACCURX LIMITED, Blinx Healthcare"
H81052,5039.0,17890,14.083286752375628,High,SOUTH EAST,"ACCURX LIMITED, Engage Health Systems Limited"
H81053,676.0,8914,3.7917881983396904,Mid,SOUTH EAST,ACCURX LIMITED
H81055,844.0,8723,4.837785165654018,Mid,SOUTH EAST,ACCURX LIMITED
H81056,4687.0,16872,13.889876718824087,High,SOUTH EAST,ACCURX LIMITED
H81057,1569.0,7848,9.996177370030582,High,SOUTH EAST,RAPID HEALTH
H81058,569.0,10297,2.7629406623288335,Mid,SOUTH EAST,ACCURX LIMITED
H81061,4087.0,15410,13.260869565217394,High,SOUTH EAST,"ACCURX LIMITED, CONTINUUM HEALTH LIMITED"
H81062,1929.0,19015,5.072311333158034,Mid,SOUTH EAST,ACCURX LIMITED
H81064,4743.0,14030,16.90306486101212,High,SOUTH EAST,ACCURX LIMITED
H81065,2993.0,9934,15.064425206361989,High,SOUTH EAST,RAPID HEALTH
H81066,5594.0,14845,18.841360727517685,High,SOUTH EAST,ACCURX LIMITED
H81067,763.0,13038,2.9260622794907194,Mid,SOUTH EAST,ACCURX LIMITED
H81068,2933.0,12000,12.220833333333333,High,SOUTH EAST,ACCURX LIMITED
H81069,3913.0,22621,8.649042924715971,High,SOUTH EAST,RAPID HEALTH
H81070,3133.0,11874,13.192689910729325,High,SOUTH EAST,ACCURX LIMITED
H81071,3537.0,11098,15.935303658316812,High,SOUTH EAST,"ACCURX LIMITED, Blinx Healthcare"
H81072,5342.0,14124,18.911073350325687,High,SOUTH EAST,ACCURX LIMITED
H81073,6834.0,24589,13.896457765667574,High,SOUTH EAST,ACCURX LIMITED
H81074,1636.0,6589,12.41463044468053,High,SOUTH EAST,ACCURX LIMITED
H81075,1916.0,11076,8.64933188876851,High,SOUTH EAST,RAPID HEALTH
H81076,3403.0,12287,13.847969398551314,High,SOUTH EAST,ACCURX LIMITED
H81077,2721.0,8148,16.697349042709867,High,SOUTH EAST,ACCURX LIMITED
H81078,6255.0,16141,19.376122916795737,High,SOUTH EAST,ACCURX LIMITED
H81080,1036.0,10373,4.993733731803721,Mid,SOUTH EAST,ACCURX LIMITED
H81081,2121.0,9685,10.949922560660816,High,SOUTH EAST,ACCURX LIMITED
H81082,2067.0,9674,10.683274757080834,High,SOUTH EAST,RAPID HEALTH
H81084,706.0,10616,3.3251695553880927,Mid,SOUTH EAST,ACCURX LIMITED
H81085,3315.0,11420,14.514010507880911,High,SOUTH EAST,ACCURX LIMITED
H81086,1119.0,4776,11.714824120603016,High,SOUTH EAST,ACCURX LIMITED
H81087,1441.0,15523,4.641499710107582,Mid,SOUTH EAST,ACCURX LIMITED
H81088,1277.0,14486,4.4077039900593675,Mid,SOUTH EAST,ECONSULT HEALTH LIMITED
H81089,4366.0,22416,9.738579586009994,High,SOUTH EAST,ACCURX LIMITED
H81090,4688.0,17179,13.644566039932476,High,SOUTH EAST,ACCURX LIMITED
H81091,1196.0,14847,4.027749713746885,Mid,SOUTH EAST,"ACCURX LIMITED, Blinx Healthcare"
H81094,2760.0,10647,12.96139757678219,High,SOUTH EAST,ACCURX LIMITED
H81095,682.0,3493,9.762381906670484,High,SOUTH EAST,ACCURX LIMITED
