month,gp_code,gp_name,inb_total,ans_total,pct_u2_total,inb_core,ans_core,pct_u2_core,inb_810,ans_810,pct_u2_810
2026-06-01,K82015,PARKSIDE MEDICAL CENTRE,4431.0,2840.0,0.567,4188.0,2820.0,0.565,1069.0,673.0,0.459
2026-06-01,K82016,NEWPORT PAGNELL MED.CTR.,11679.0,3928.0,0.262,10978.0,3928.0,0.262,2826.0,1007.0,0.207
2026-06-01,E81027,HOUGHTON REGIS MEDICAL CENTRE,7014.0,3975.0,0.434,6761.0,3975.0,0.434,1600.0,837.0,0.301
2026-06-01,E81034,TODDINGTON MEDICAL CENTRE,1610.0,1044.0,0.74,1533.0,1043.0,0.74,350.0,235.0,0.677
2026-06-01,E81008,WHEATFIELD SURGERY,6292.0,3148.0,0.236,6110.0,3148.0,0.236,1926.0,731.0,0.096
2026-06-01,E81052,KIRBY ROAD SURGERY,6646.0,4140.0,0.712,4991.0,4005.0,0.711,1890.0,1264.0,0.513
2026-06-01,Unassigned,Unmapped,15762.0,9065.0,0.453,12916.0,8966.0,0.451,4169.0,2449.0,0.329
2026-06-01,E81036,IVEL MEDICAL CENTRE,5483.0,3247.0,0.597,5179.0,3241.0,0.597,1376.0,720.0,0.422
2026-06-01,K82057,COBBS GARDEN SURGERY,3535.0,2447.0,0.557,3306.0,2438.0,0.555,894.0,650.0,0.537
2026-06-01,E81047,GOLDINGTON AVENUE SURGERY,8307.0,4290.0,0.341,7977.0,4271.0,0.34,1455.0,800.0,0.381
2026-06-01,E81031,GREAT BARFORD SURGERY,3480.0,1913.0,0.675,2886.0,1853.0,0.679,1037.0,604.0,0.482
2026-06-01,E81007,HARROLD MEDICAL PRACTICE,4284.0,3510.0,0.877,3998.0,3490.0,0.877,1303.0,1153.0,0.785
2026-06-01,E81049,PRIORY MEDICAL CENTRE,4848.0,2610.0,0.664,3742.0,2610.0,0.664,1402.0,823.0,0.435
2026-06-01,E81024,SHARNBROOK SURGERY,2637.0,2056.0,0.92,2590.0,2055.0,0.921,511.0,393.0,0.913
2026-06-01,K82009,WATLING STREET PRACTICE,21268.0,9918.0,0.457,20033.0,9799.0,0.451,4565.0,2040.0,0.384
2026-06-01,F81100,BEACON HEALTH GROUP-DANBURY MEDICAL CTR,12060.0,6516.0,0.388,11428.0,6446.0,0.386,2584.0,1489.0,0.384
2026-06-01,F81173,DOUGLAS GROVE SURGERY,5327.0,2706.0,0.4,5107.0,2613.0,0.386,1271.0,407.0,0.123
2026-06-01,F81149,THE LAURELS SURGERY,6982.0,2742.0,0.476,6010.0,2581.0,0.488,1927.0,663.0,0.35
2026-06-01,F81132,BLANDFORD MEDICAL CENTRE,10105.0,4528.0,0.402,9692.0,4495.0,0.402,2194.0,762.0,0.262
2026-06-01,F81087,MOUNT CHAMBERS MEDICAL PRACTICE,7744.0,3260.0,0.469,7430.0,3260.0,0.469,1613.0,732.0,0.516
2026-06-01,Y02611,NORTH CHELMSFORD NHS HCC,5919.0,4197.0,0.763,5660.0,4193.0,0.763,1023.0,774.0,0.837
2026-06-01,F81071,RIVERMEAD GATE MED.CTR.,4966.0,2346.0,0.359,4849.0,2346.0,0.359,1040.0,537.0,0.346
2026-06-01,F81117,SUTHERLAND LODGE SURGERY,4920.0,2918.0,0.332,4633.0,2838.0,0.336,1238.0,742.0,0.296
2026-06-01,F81114,BADDOW VILLAGE SURGERY,10702.0,5389.0,0.515,9981.0,5312.0,0.516,2750.0,1353.0,0.45
2026-06-01,F81083,BEAUCHAMP HOUSE,5289.0,3637.0,0.569,5083.0,3616.0,0.569,1103.0,814.0,0.552
2026-06-01,F81057,WHITLEY HOUSE SURGERY,7109.0,2798.0,0.398,6678.0,2774.0,0.397,1647.0,620.0,0.397
2026-06-01,F81122,CHELMER MEDICAL PARTNERSHIP,12669.0,6574.0,0.713,12219.0,6574.0,0.713,2635.0,1384.0,0.783
2026-06-01,F81098,THE WRITTLE SURGERY,4692.0,1699.0,0.499,4510.0,1681.0,0.501,973.0,375.0,0.381
2026-06-01,Y00293,HEDINGHAM MEDICAL CENTRE,7331.0,3700.0,0.699,6115.0,3541.0,0.715,2423.0,878.0,0.487
2026-06-01,F81011,KELVEDON & FEERING HEALTH CENTRE,3978.0,2676.0,0.783,3803.0,2659.0,0.781,908.0,554.0,0.819
2026-06-01,F81730,THE COGGESHALL SURGERY,4113.0,2483.0,0.503,4010.0,2472.0,0.502,833.0,567.0,0.6
2026-06-01,F81068,THE ELIZABETH COURTAULD SURGERY,7809.0,5338.0,0.579,7542.0,5336.0,0.579,1641.0,1135.0,0.567
2026-06-01,F81020,THE FRESHFORD PRACTICE,5174.0,3891.0,0.811,4837.0,3854.0,0.81,1565.0,1068.0,0.707
2026-06-01,F81119,THE PUMP HOUSE SURGERY,4857.0,3376.0,0.733,4727.0,3376.0,0.733,1272.0,947.0,0.706
2026-06-01,F81126,BURNHAM SURGERY,6241.0,3523.0,0.354,5572.0,3369.0,0.353,1587.0,1058.0,0.336
2026-06-01,F81674,GREENWOOD AND WYNCROFT SURGERY,7190.0,2461.0,0.438,6928.0,2461.0,0.438,1673.0,749.0,0.587
2026-06-01,F81170,KINGSWAY SURGERY,13124.0,2093.0,0.258,12371.0,2093.0,0.258,4373.0,540.0,0.144
2026-06-01,F81183,THE DENGIE MEDICAL PARTNERSHIP,3646.0,2365.0,0.655,3557.0,2365.0,0.655,897.0,616.0,0.677
2026-06-01,F81751,THE TRINITY MEDICAL PRACTICE,1874.0,1551.0,0.756,1828.0,1551.0,0.756,443.0,397.0,0.725
2026-06-01,F81130,WILLIAM FISHER MED.CTR.,4505.0,3456.0,0.74,4338.0,3431.0,0.738,1060.0,869.0,0.724
2026-06-01,F81099,BLACKWATER MEDICAL CENTRE,14367.0,3797.0,0.504,13461.0,3797.0,0.504,7673.0,1036.0,0.341
2026-06-01,F81030,FERN HOUSE SURGERY,13659.0,6215.0,0.198,12016.0,6214.0,0.198,2603.0,1151.0,0.248
2026-06-01,F81022,LONGFIELD MEDICAL CENTRE,7952.0,4395.0,0.55,7651.0,4353.0,0.549,1630.0,1065.0,0.595
2026-06-01,F81076,THE TOLLESBURY PRACTICE,4951.0,1894.0,0.659,3841.0,1893.0,0.659,1815.0,638.0,0.522
2026-06-01,F81014,CHURCH LANE SURGERY,6369.0,2987.0,0.379,5854.0,2939.0,0.375,1692.0,799.0,0.353
2026-06-01,Y05023,SILVER END SURGERY,2309.0,1614.0,0.586,2134.0,1588.0,0.586,749.0,517.0,0.455
2026-06-01,F81067,AMBROSE AVENUE GROUP PRACTICE,7770.0,3039.0,0.426,7479.0,3039.0,0.426,1721.0,678.0,0.302
2026-06-01,F81741,NORTH CLACTON MEDICAL PRACTICE,8726.0,4984.0,0.518,8375.0,4900.0,0.511,2126.0,1276.0,0.545
2026-06-01,F81212,OLD ROAD SURGERY,7628.0,3519.0,0.263,7394.0,3519.0,0.263,1878.0,976.0,0.346
2026-06-01,F81213,THORPE SURGERY,5342.0,2745.0,0.558,5159.0,2734.0,0.558,1350.0,712.0,0.572
2026-06-01,F81042,COLCHESTER MEDICAL PRACTICE,23212.0,17742.0,0.757,22560.0,17741.0,0.757,3955.0,3345.0,0.77
2026-06-01,F81115,CREFFIELD MEDICAL GROUP,11106.0,3843.0,0.234,10396.0,3842.0,0.234,2520.0,1177.0,0.256
2026-06-01,Y02646,TURNER ROAD SURGERY,5980.0,2755.0,0.561,5385.0,2755.0,0.561,2026.0,896.0,0.42
2026-06-01,F81746,BLUEBELL SURGERY,3728.0,1725.0,0.54,3499.0,1725.0,0.54,1811.0,644.0,0.453
2026-06-01,F81633,LAWFORD SURGERY,2480.0,1732.0,0.688,2440.0,1732.0,0.688,630.0,435.0,0.708
2026-06-01,F81636,MILL ROAD SURGERY,7622.0,3732.0,0.579,7295.0,3732.0,0.579,1574.0,773.0,0.528
2026-06-01,F81069,WINSTREE MEDICAL PRACTICE,9114.0,3848.0,0.816,6831.0,3848.0,0.816,3197.0,1390.0,0.604
2026-06-01,F81221,FRONKS RD FAMILY SURGERY,2734.0,1441.0,0.409,2652.0,1441.0,0.409,664.0,371.0,0.447
2026-06-01,F81606,HAREWOOD SURGERY,1450.0,1055.0,0.907,1415.0,1054.0,0.907,380.0,293.0,0.922
2026-06-01,F81026,CARADOC SURGERY,6203.0,4090.0,0.621,5718.0,4090.0,0.621,1425.0,966.0,0.549
2026-06-01,F81681,CLACTON COMMUNITY PRACTICES,12825.0,5602.0,0.409,11814.0,5602.0,0.409,3290.0,1714.0,0.404
2026-06-01,F81021,GREAT BENTLEY SURGERY,8212.0,4608.0,0.479,8030.0,4608.0,0.479,1762.0,1064.0,0.476
2026-06-01,F81156,RANWORTH SURGERY,5208.0,3302.0,0.344,4922.0,3302.0,0.344,1279.0,894.0,0.291
2026-06-01,F81052,ST. JAMES SURGERY,8351.0,5391.0,0.649,7992.0,5391.0,0.649,1665.0,1104.0,0.623
2026-06-01,F81669,DERRY COURT MEDICAL PRACTICE,2135.0,1487.0,0.506,2025.0,1481.0,0.506,487.0,380.0,0.524
2026-06-01,F81632,DR YASIN SA PRACTICE,1571.0,1219.0,0.921,1373.0,1210.0,0.921,362.0,344.0,0.89
2026-06-01,F81197,SANCTA MARIA MEDICAL CENTRE,1619.0,789.0,0.541,1553.0,789.0,0.541,320.0,182.0,0.44
2026-06-01,F81155,BALFOUR MEDICAL CENTRE,3477.0,2254.0,0.579,3354.0,2238.0,0.58,733.0,579.0,0.547
2026-06-01,F81113,CHAFFORD HUNDRED MEDICAL CENTRE,3664.0,2481.0,0.687,3534.0,2471.0,0.686,823.0,508.0,0.736
2026-06-01,F81219,DELL MEDICAL CENTRE,3261.0,2510.0,0.86,3197.0,2509.0,0.86,633.0,493.0,0.864
2026-06-01,F81211,DR YADAVA N PRACTICE,2339.0,1677.0,0.692,2301.0,1676.0,0.692,371.0,292.0,0.75
2026-06-01,F81623,KADIM PRIMECARE MEDICAL CENTRE,1137.0,855.0,0.811,1128.0,855.0,0.811,223.0,178.0,0.798
2026-06-01,F81134,PEARTREE SURGERY & WEST HORNDON SURGERY,3597.0,2490.0,0.567,3515.0,2481.0,0.567,876.0,602.0,0.57
2026-06-01,F81192,STIFFORD CLAYS MEDICAL CENTRE,5516.0,3237.0,0.597,5316.0,3236.0,0.597,1198.0,750.0,0.597
2026-06-01,F81697,DR DEVARAJA VC PRACTICE,1138.0,880.0,0.976,1091.0,880.0,0.976,207.0,166.0,0.988
2026-06-01,F81153,HASSENGATE MEDICAL CENTRE,8995.0,5811.0,0.561,8479.0,5712.0,0.559,1729.0,1097.0,0.606
2026-06-01,F81198,HORNDON-ON-THE-HILL SURGERY,1514.0,820.0,0.485,1428.0,812.0,0.485,417.0,279.0,0.498
2026-06-01,F81177,NEERA MEDICAL CENTRE,1849.0,1153.0,0.776,1801.0,1151.0,0.777,391.0,261.0,0.759
2026-06-01,F81137,ORSETT SURGERY,4089.0,2777.0,0.664,3971.0,2774.0,0.664,984.0,709.0,0.633
2026-06-01,F81088,SOUTHEND ROAD SURGERY,1670.0,1157.0,0.787,1628.0,1157.0,0.787,388.0,254.0,0.768
2026-06-01,F81652,MEDIC HOUSE,2625.0,1553.0,0.934,2555.0,1553.0,0.934,536.0,185.0,0.984
2026-06-01,Unassigned,Unmapped,24777.0,13335.0,0.666,23665.0,13159.0,0.666,5333.0,2400.0,0.696
2026-06-01,F81184,ABRIDGE SURGERY,4952.0,2390.0,0.615,4033.0,2390.0,0.615,1416.0,722.0,0.475
2026-06-01,F81072,"HIGH STREET SURGERY, EPPING",4134.0,3095.0,0.678,4029.0,3095.0,0.678,1072.0,722.0,0.594
2026-06-01,F81725,MAYNARD COURT SURGERY,6579.0,4323.0,0.667,6084.0,4244.0,0.669,1695.0,1181.0,0.557
2026-06-01,F81049,ONGAR HEALTH CENTRE,8244.0,5108.0,0.501,7925.0,5056.0,0.497,1805.0,1219.0,0.417
2026-06-01,F81043,THE LIMES MEDICAL CENTRE,36536.0,4092.0,0.352,35126.0,4090.0,0.352,19311.0,1272.0,0.399
2026-06-01,F81181,ADDISON HOUSE - HAQUE PRACTICE,11292.0,3184.0,0.368,11027.0,3184.0,0.368,2867.0,873.0,0.326
2026-06-01,F81120,NUFFIELD HOUSE HEALTH CENTRE,5980.0,3424.0,0.49,5636.0,3424.0,0.49,1182.0,670.0,0.375
2026-06-01,F81056,OLD HARLOW HEALTH CENTRE,10176.0,4256.0,0.585,10071.0,4256.0,0.585,5118.0,1441.0,0.311
2026-06-01,F81619,SYDENHAM HOUSE SURGERY,2222.0,1767.0,0.759,2050.0,1729.0,0.765,704.0,581.0,0.504
2026-06-01,F81027,LISTER MEDICAL CENTRE,7040.0,3290.0,0.158,6561.0,3290.0,0.158,1456.0,824.0,0.227
2026-06-01,F81047,THE HAMILTON PRACTICE,5039.0,4062.0,0.916,4901.0,4055.0,0.916,1043.0,847.0,0.94
2026-06-01,F81106,THE ROSS PRACTICE,4432.0,2053.0,0.254,4336.0,2053.0,0.254,799.0,407.0,0.278
2026-06-01,F81062,CHIGWELL MEDICAL CENTRE,9913.0,3789.0,0.474,9059.0,3789.0,0.474,3019.0,1061.0,0.421
2026-06-01,F81152,FOREST PRACTICE,6154.0,2239.0,0.259,5857.0,2217.0,0.258,1488.0,656.0,0.229
2026-06-01,F81169,KINGS MEDICAL CENTRE,3472.0,1860.0,0.54,3369.0,1859.0,0.54,792.0,527.0,0.537
2026-06-01,F81048,LOUGHTON HEALTH CENTRE,7718.0,3646.0,0.569,5927.0,3544.0,0.583,2264.0,1281.0,0.359
2026-06-01,F81165,PALMERSTON ROAD SURGERY,2443.0,1772.0,0.823,2218.0,1772.0,0.823,671.0,567.0,0.732
2026-06-01,F81136,THE LOUGHTON SURGERY,10905.0,7393.0,0.727,9531.0,7138.0,0.732,3752.0,2161.0,0.558
2026-06-01,F81216,THE RIVER SURGERY,3224.0,1976.0,0.706,2880.0,1976.0,0.706,966.0,607.0,0.521
2026-06-01,F81131,THAXTED SURGERY,4910.0,3024.0,0.538,4235.0,3024.0,0.538,1495.0,940.0,0.463
2026-06-01,F81090,ANGEL LANE SURGERY,7511.0,2690.0,0.227,6551.0,2690.0,0.227,1869.0,746.0,0.184
2026-06-01,F81118,JOHN TASKER HOUSE SURGERY,5323.0,3226.0,0.428,5116.0,3189.0,0.426,1221.0,850.0,0.426
2026-06-01,F81053,PEACOCK SURGERY,14972.0,8198.0,0.702,13926.0,8197.0,0.702,5043.0,2414.0,0.602
2026-06-01,F81004,THE EDEN SURGERIES,7666.0,3730.0,0.604,7443.0,3730.0,0.604,2576.0,842.0,0.489
2026-06-01,F81222,QUEENS PARK SURGERY,2391.0,1517.0,0.831,2268.0,1517.0,0.831,617.0,426.0,0.859
2026-06-01,F81080,THE BILLERICAY MEDICAL PRACTICE,4598.0,3366.0,0.887,4445.0,3308.0,0.885,1007.0,764.0,0.935
2026-06-01,F81045,THE NEW SURGERY,4029.0,1392.0,0.565,3806.0,1392.0,0.565,823.0,377.0,0.615
2026-06-01,F81013,WESTERN ROAD SURGERY,5338.0,3637.0,0.584,5167.0,3630.0,0.584,970.0,776.0,0.72
2026-06-01,F81023,BEECHWOOD SURGERY,7198.0,4311.0,0.427,6543.0,4207.0,0.425,2022.0,1000.0,0.381
2026-06-01,F81215,DEAL TREE HEALTH CENTRE,6928.0,2738.0,0.334,6448.0,2738.0,0.334,1404.0,617.0,0.282
2026-06-01,F81085,"DR A NAEEM & PARTNERS,THE NEW SURGERY",9547.0,4700.0,0.617,8241.0,4662.0,0.616,3565.0,1195.0,0.451
2026-06-01,F81055,MOUNT AVENUE SURGERY,9644.0,4032.0,0.33,9087.0,4032.0,0.33,2099.0,1145.0,0.321
2026-06-01,F81102,ROCKLEIGH COURT SURGERY,3404.0,2544.0,0.8,3280.0,2539.0,0.8,747.0,599.0,0.865
2026-06-01,F81163,THE NEW FOLLY SURGERY,2261.0,1171.0,0.673,2186.0,1170.0,0.674,455.0,264.0,0.754
2026-06-01,F81038,TILE HOUSE SURGERY,8665.0,4727.0,0.568,7676.0,4690.0,0.569,2361.0,1113.0,0.444
2026-06-01,F81060,AEGIS MEDICAL CENTRE,2504.0,1074.0,0.582,2434.0,1074.0,0.582,505.0,298.0,0.617
2026-06-01,Y00758,DR JO ARAYOMI'S PRACTICE,1044.0,685.0,0.496,998.0,683.0,0.496,273.0,204.0,0.461
2026-06-01,F81158,DR NASAH & PARTNERS,2550.0,1584.0,0.509,2381.0,1565.0,0.504,605.0,423.0,0.449
2026-06-01,Y03052,DR SALAKO AND PARTNERS,6090.0,3421.0,0.461,5856.0,3398.0,0.461,1767.0,964.0,0.499
2026-06-01,F81707,FRYERNS MEDICAL CENTRE,3433.0,1793.0,0.571,3187.0,1717.0,0.556,762.0,205.0,0.78
2026-06-01,F81711,KNIGHTS SURGERY,2653.0,1382.0,0.593,2464.0,1376.0,0.591,475.0,199.0,0.734
2026-06-01,F81645,ROSE VILLA SURGERY,2777.0,2108.0,0.92,2623.0,2092.0,0.92,655.0,546.0,0.885
2026-06-01,F81640,ARYAN MEDICAL CENTRE,2327.0,1675.0,0.686,2288.0,1675.0,0.686,570.0,374.0,0.666
2026-06-01,Y00469,DR SIMS AND PARTNERS,6994.0,4423.0,0.463,6764.0,4392.0,0.464,1528.0,957.0,0.391
2026-06-01,F81186,FELMORES MEDICAL CENTRE,3567.0,2819.0,0.801,3383.0,2761.0,0.801,870.0,707.0,0.774
2026-06-01,F81729,MATCHING GREEN SURGERY,1323.0,875.0,0.611,1299.0,872.0,0.61,303.0,214.0,0.668
2026-06-01,F81031,MURREE MEDICAL GROUP,6012.0,2484.0,0.403,5763.0,2480.0,0.402,2247.0,779.0,0.399
2026-06-01,F81150,BALLARDS WALK SURGERY,10202.0,4046.0,0.423,9059.0,4045.0,0.423,2930.0,678.0,0.136
2026-06-01,F81025,DR GC CHAJED'S PRACTICE,4221.0,1902.0,0.407,4078.0,1890.0,0.405,857.0,412.0,0.413
2026-06-01,F81666,DR SHARMA & PARTNERS,1547.0,1087.0,0.891,1510.0,1070.0,0.89,331.0,243.0,0.889
2026-06-01,F81108,LAINDON MEDICAL GROUP,2302.0,1189.0,0.436,2026.0,1171.0,0.437,357.0,256.0,0.527
2026-06-01,F81029,THE KNARES MEDICAL PRACTICE,3269.0,1691.0,0.336,3174.0,1669.0,0.335,690.0,359.0,0.415
2026-06-01,F81041,LONDON ROAD SURGERY,5928.0,3751.0,0.558,5715.0,3745.0,0.558,1313.0,901.0,0.642
2026-06-01,F81036,ROBERT FREW MEDICAL CENTRE,7432.0,2598.0,0.296,7115.0,2598.0,0.296,1416.0,777.0,0.395
2026-06-01,F81732,SWANWOOD PARTNERSHIP,2887.0,1746.0,0.746,2835.0,1746.0,0.746,673.0,434.0,0.827
2026-06-01,F81713,BENFLEET SURGERY,1543.0,1153.0,0.75,1398.0,1138.0,0.75,422.0,320.0,0.678
2026-06-01,F81101,ESSEX WAY SURGERY,4894.0,2486.0,0.389,4368.0,2441.0,0.385,1261.0,599.0,0.289
2026-06-01,F81032,GRACE HOUSE SURGERY,3108.0,1834.0,0.744,2806.0,1788.0,0.746,669.0,334.0,0.479
2026-06-01,F81618,HIGH ROAD FAMILY DOCTORS,3473.0,2021.0,0.516,2922.0,1956.0,0.514,1029.0,617.0,0.457
2026-06-01,F81075,THE HOLLIES,8497.0,5177.0,0.511,7607.0,5057.0,0.519,2036.0,999.0,0.504
2026-06-01,Unassigned,Unmapped,15669.0,6022.0,0.529,12764.0,5670.0,0.532,4612.0,1451.0,0.402
2026-06-01,F81700,CANVEY VILLAGE SURGERY,5114.0,2137.0,0.531,4894.0,2137.0,0.531,1214.0,644.0,0.564
2026-06-01,F81205,GHAURI PRACTICE,2406.0,1742.0,0.902,2081.0,1742.0,0.902,503.0,404.0,0.864
2026-06-01,F81096,OAKLANDS SURGERY,6042.0,1803.0,0.339,5783.0,1783.0,0.335,1298.0,467.0,0.366
2026-06-01,F81740,THE COMMUNITY PRACTICE,898.0,708.0,0.672,813.0,702.0,0.674,153.0,143.0,0.783
2026-06-01,F81739,THE ISLAND SURGERY,5542.0,3572.0,0.777,4759.0,3572.0,0.777,1513.0,1116.0,0.682
2026-06-01,F81051,THIRD AVENUE HEALTH CENTRE,4993.0,1973.0,0.487,4841.0,1966.0,0.487,1047.0,539.0,0.468
2026-06-01,F81123,AUDLEY MILLS SURGERY,8264.0,3492.0,0.335,7771.0,3491.0,0.335,1906.0,965.0,0.496
2026-06-01,F81125,CHURCH VIEW SURGERY,3004.0,1090.0,0.395,2772.0,1090.0,0.395,538.0,218.0,0.528
2026-06-01,F81061,CONNER & PARTNERS,7974.0,3712.0,0.653,6683.0,3712.0,0.653,2845.0,1212.0,0.5
2026-06-01,F81704,DOWNHALL PARK SURGERY,2427.0,1392.0,0.511,2385.0,1392.0,0.511,952.0,456.0,0.377
2026-06-01,F81066,THE GREENSWARD SURGERY,4721.0,2987.0,0.778,4076.0,2987.0,0.778,1527.0,1010.0,0.521
2026-06-01,F81065,WILLIAM HARVEY SURGERY,1933.0,1377.0,0.846,1826.0,1377.0,0.846,526.0,418.0,0.823
2026-06-01,F81690,ASHINGDON MEDICAL CENTRE,3448.0,2661.0,0.866,3221.0,2645.0,0.865,1044.0,880.0,0.76
2026-06-01,F81007,"DR PUZEY,DR KOTHARI AND DR NANDA",9048.0,5515.0,0.348,6805.0,4754.0,0.372,1427.0,1065.0,0.407
2026-06-01,F81089,WAKERING MEDICAL CTR.,7771.0,2583.0,0.142,7157.0,2542.0,0.144,1818.0,586.0,0.116
2026-06-01,F81086,CENTRAL SURGERY - SOUTHCHURCH BLVD,3349.0,2317.0,0.427,3213.0,2317.0,0.427,792.0,605.0,0.43
2026-06-01,F81613,DR KUMAR & PTNR - SHOEBURY HC,5619.0,3461.0,0.434,5173.0,3400.0,0.434,1605.0,1099.0,0.361
2026-06-01,F81649,SHOEBURY PRACTICE,1892.0,1423.0,0.573,1824.0,1410.0,0.578,496.0,399.0,0.466
2026-06-01,F81121,SOUTHEND COASTAL SURGERIES - THORPE BAY,8885.0,4844.0,0.667,8589.0,4831.0,0.667,1852.0,1101.0,0.691
2026-06-01,F81003,DR F KHAN CARNAVON ROAD SURGERY,2819.0,1964.0,0.859,2751.0,1964.0,0.859,615.0,498.0,0.934
2026-06-01,F81223,DR MALIK - KENT ELMS HC,2014.0,1708.0,0.91,1963.0,1708.0,0.91,495.0,432.0,0.891
2026-06-01,F81147,DR NAVIN KUMAR,2846.0,1790.0,0.522,2741.0,1780.0,0.524,737.0,500.0,0.53
2026-06-01,F81176,NORTH AVENUE SURGERY,1929.0,1287.0,0.648,1888.0,1277.0,0.646,442.0,339.0,0.599
2026-06-01,Y02707,ST LUKE'S HEALTH CENTRE,3926.0,2396.0,0.49,3589.0,2262.0,0.478,864.0,592.0,0.424
2026-06-01,F81081,THE QUEENSWAY SURGERY,4431.0,1755.0,0.509,3655.0,1755.0,0.509,898.0,482.0,0.539
2026-06-01,F81656,WARRIOR SQUARE SURGERY,2145.0,1302.0,0.604,1854.0,1302.0,0.604,437.0,308.0,0.435
2026-06-01,F81164,WEST ROAD SURGERY,4702.0,2442.0,0.385,4501.0,2442.0,0.385,893.0,502.0,0.388
2026-06-01,F81092,DR SOORIAKUMARAN,2369.0,1753.0,0.824,2272.0,1745.0,0.823,686.0,525.0,0.8
2026-06-01,F81744,SCOTT PARK SURGERY,1291.0,1047.0,0.904,1240.0,1047.0,0.904,287.0,254.0,0.858
2026-06-01,F81159,SOUTHEND MEDICAL CENTRE,4256.0,2394.0,0.528,3677.0,2394.0,0.528,1147.0,756.0,0.361
2026-06-01,F81097,THE VALKYRIE SURGERY,6923.0,3669.0,0.463,6654.0,3669.0,0.463,1498.0,821.0,0.537
2026-06-01,F81207,WESTCLIFF MEDICAL CENTRE,1752.0,1250.0,0.645,1709.0,1248.0,0.645,409.0,321.0,0.673
2026-06-01,F81046,DR KRISHNAN & PTNR - KENT ELMS HC,2220.0,1406.0,0.724,2131.0,1401.0,0.724,446.0,301.0,0.787
2026-06-01,F81128,EASTWOOD GROUP PRACTICE,7308.0,3600.0,0.448,6998.0,3563.0,0.445,1515.0,902.0,0.559
2026-06-01,F81696,THE LEIGH SURGERY,1583.0,1044.0,0.699,1513.0,1044.0,0.699,354.0,264.0,0.693
2026-06-01,F81144,THE PALL MALL SURGERY,5145.0,3154.0,0.467,4776.0,3005.0,0.463,589.0,321.0,0.57
2026-06-01,Unassigned,Unmapped,7409.0,3909.0,0.717,6472.0,3863.0,0.718,1794.0,1049.0,0.659
2026-06-01,D83059,BARRACK LANE MEDICAL CENTRE,13608.0,7422.0,0.27,12420.0,7421.0,0.27,5020.0,2789.0,0.201
2026-06-01,D83024,IVRY STREET MEDICAL PRACTICE,9349.0,4379.0,0.494,8791.0,4379.0,0.494,2136.0,1364.0,0.429
2026-06-01,D83073,DR SOLWAY AND DR ROY PRACTICE,2476.0,2053.0,0.826,2414.0,2053.0,0.826,752.0,654.0,0.829
2026-06-01,D83074,ORCHARD MEDICAL PRACTICE,7646.0,4741.0,0.721,7083.0,4741.0,0.721,2371.0,1386.0,0.498
2026-06-01,Y01794,RAVENSWOOD MEDICAL PRACTICE,7890.0,4110.0,0.275,7290.0,4110.0,0.275,2048.0,1157.0,0.234
2026-06-01,D83079,COMBS FORD SURGERY,3691.0,2512.0,0.67,3574.0,2511.0,0.669,800.0,561.0,0.629
2026-06-01,D83041,DEBENHAM GROUP PRACTICE,4433.0,3528.0,0.879,4332.0,3528.0,0.879,1040.0,887.0,0.844
2026-06-01,D83043,EYE HEALTH CENTRE,5776.0,1697.0,0.314,5578.0,1697.0,0.314,2273.0,310.0,0.123
2026-06-01,D83026,FRAMLINGHAM SURGERY,4554.0,2901.0,0.483,4454.0,2891.0,0.482,908.0,576.0,0.444
2026-06-01,D83069,FRESSINGFIELD MEDICAL CENTRE,5940.0,1502.0,0.251,5644.0,1502.0,0.251,1617.0,437.0,0.22
2026-06-01,D83081,HAVEN HEALTH,2918.0,1993.0,0.722,2813.0,1993.0,0.722,697.0,514.0,0.685
2026-06-01,D83015,HOWARD HOUSE SURGERY,4283.0,2636.0,0.697,4083.0,2636.0,0.697,1088.0,722.0,0.602
2026-06-01,D83019,MENDLESHAM MEDICAL GROUP,6844.0,3475.0,0.843,6691.0,3475.0,0.843,1795.0,1061.0,0.843
2026-06-01,D83044,STOWHEALTH,8459.0,5772.0,0.719,8190.0,5772.0,0.719,2155.0,1531.0,0.683
2026-06-01,D83051,THE DERBY ROAD PRACTICE,6602.0,5173.0,0.798,6353.0,5173.0,0.798,1661.0,1359.0,0.715
2026-06-01,D83028,LEISTON SURGERY,8208.0,2930.0,0.398,6871.0,2928.0,0.397,2508.0,753.0,0.301
2026-06-01,D83053,SAXMUNDHAM HEALTH CENTRE,6664.0,4515.0,0.812,5967.0,4355.0,0.822,2104.0,1334.0,0.674
2026-06-01,D83004,FELIXSTOWE ROAD MEDICAL PRACTICE,5877.0,4224.0,0.711,5581.0,4224.0,0.711,1399.0,1061.0,0.548
2026-06-01,D83046,TWO RIVERS MEDICAL CENTRE,9636.0,3952.0,0.072,8908.0,3952.0,0.072,2124.0,960.0,0.053
2026-06-01,D83008,BURLINGTON PRIMARY CARE,8527.0,3995.0,0.441,8183.0,3910.0,0.437,1973.0,1007.0,0.35
2026-06-01,D83048,GROVE MEDICAL CENTRE,14603.0,9011.0,0.323,13691.0,9011.0,0.323,4587.0,2786.0,0.29
2026-06-01,D83056,HAWTHORN DRIVE SURGERY,7656.0,3872.0,0.516,6720.0,3691.0,0.529,2308.0,767.0,0.385
2026-06-01,D83006,BILDESTON HEALTH CENTRE,5902.0,4680.0,0.653,5755.0,4645.0,0.65,1374.0,1126.0,0.685
